DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
89391350,Fernando Raúl Paredes Torres,2000-07-28,M,,"estornudos, ojos llorosos, picazón",Alergia,Socota
23559653,Miguel Diego Castillo Pérez,1997-08-20,F,OTRO. FILADELFIA NRO. PUERTA SN PISO.01,"dolor de cabeza, mareos",Hipertensión,Socota
10445150,Luis Marco García Vargas,2018-01-17,M,OTRO. LA LLANGUA NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Socota
55652697,Jesús Héctor Vargas Herrera,2015-09-11,F,CARR. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"dolor de cabeza, visión borrosa",Hipertensión,Socota
55251383,Luis Marco Martínez Flores,1985-04-09,M,CHONTAS,"opresión en el pecho, sibilancias",Asma,Socota
66780673,Fernando Laura López Torres,1986-11-03,M,OTRO. BUENOS AIRES NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Socota
44118307,María Isabel Paredes Martínez,1986-03-10,M,CASERIO CHONTAS BAJAS,"tos seca, pérdida de olfato, fiebre",COVID-19,Socota
70759282,Sandra Isabel Gutiérrez Rodríguez,1966-04-15,F,FILADELFIA,"fiebre, dificultad para respirar",Diabetes,Socota
18056322,Ana Héctor Delgado Mendoza,1986-09-30,M,CALLAYUC,micción frecuente,Diabetes,Socota
79372289,Juan Raúl Cruz Sánchez,1971-08-30,F,CALLE SAENZ PEÑA SN,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Socota
23258871,Rosa Pablo González Rojas,2016-06-13,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Socota
86083696,Juan Eduardo Paredes Herrera,2023-03-24,F,CASERIO  SAN JUAN BAUTISTA,,Asma,Socota
40715956,Pedro Marco Sánchez Herrera,1998-04-25,F,UNION SAN JOSE,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Socota
67686111,Juan Roberto Pérez Ramírez,1967-07-06,M,OTRO. LAGUNA NRO. PUERTA SN PISO.01,"tos seca, fiebre, pérdida de olfato",COVID-19,Socota
72371329,Ana Gloria Rojas González,1999-07-24,F,SAN JOSE DE LIRIO,"sensibilidad a la luz, náuseas",Migraña,Socota
39868789,Yolanda Isabel Herrera Cruz,1965-09-12,M,C.P.EL CUMBE,"picazón, estornudos",Alergia,Socota
44741268,Lucía Laura Delgado Castillo,1979-07-03,M,,"mareos, visión borrosa, dolor de cabeza",Hipertensión,Socota
96349580,Lucía Marco Silva Rodríguez,1966-06-16,M,SAN JUAN DE CHORRILLOS,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Socota
67452106,José Luisa Rodríguez Mendoza,2009-09-13,M,EL CUMBE,"mareos, dolor de cabeza",Hipertensión,Socota
51525072,Jorge López García,2011-02-28,M,CHONTAS,"visión borrosa, mareos",Hipertensión,Socota
11036231,Patricia Olga Sánchez López,1999-06-20,M,C.P.EL CUMBE,"sed excesiva, micción frecuente",Diabetes,Socota
33382572,María Diego Cruz Martínez,1972-09-24,F,CALLAYUC,"visión borrosa, mareos",Hipertensión,Socota
20841954,Fernando Andrés Paredes García,1976-12-01,F,CALLAYUC,"sensibilidad a la luz, dolor de cabeza",Migraña,Socota
89666700,Marta Carolina Paredes Gutiérrez,2001-11-12,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Socota
90747875,Pedro Pablo Sánchez Gutiérrez,2016-09-18,F,OTRO. FILA ALTA    CALLAYUC NRO. PUERTA SN PISO.01,"estornudos, picazón",Diabetes,Socota
64055446,Ángel Alberto Vargas Martínez,2003-06-18,M,CASERIO BATANCILLOS,"dificultad para respirar, sibilancias",Alergia,Socota
39032623,María Roberto Ramírez Silva,1963-02-23,M,OTRO. CHURAZ NRO. PUERTA SN PISO.01,pérdida de olfato,Diabetes,Socota
65607469,Jorge Diego Pérez Ramírez,1978-04-01,F,OTRO. NUEVO PIURITA NRO. PUERTA SN PISO.01,"opresión en el pecho, dificultad para respirar",Asma,Socota
18075820,Fernando Mónica García Castillo,1919-02-23,F,,micción frecuente,Alergia,Socota
68791198,Juan Alberto González Ramírez,1983-01-07,F,BATANCILLO,"ojos llorosos, estornudos, picazón",Alergia,Socota
63726591,Jorge Marco Mendoza López,1971-03-13,F,CALLAYUC,"tos seca, fiebre",COVID-19,Socota
45381568,Carlos Sara Silva Rojas,1992-07-05,F,OTRO CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. km.,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Socota
40526171,Ángel Andrés Flores Gutiérrez,1997-05-31,F,YAPANA,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Socota
39993886,Luis Roberto Vargas Cruz,1997-07-26,M,OTRO CHURAZ NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,micción frecuente,Gastritis,Socota
56694407,Marta Carolina Martínez Paredes,1975-12-16,F,CHURAZ,"náuseas, dolor de cabeza",Migraña,Socota
98521975,Ana Claudia Sánchez Rodríguez,2013-01-03,F,LA UNION,,Alergia,Socota
96933585,Patricia Claudia Gutiérrez Silva,1996-04-04,M,SANTA TERESA DE QUEROMARACA,"congestión nasal, fiebre, dolor de garganta",Gripe,Socota
62370202,Carlos Olga Martínez Ramírez,2003-11-03,F,CASERIO SAN JUAN DE CHORRILLOS,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Socota
53106778,Pedro Pablo García Pérez,2005-07-19,F,SAN ISIDRO,"picazón, estornudos, ojos llorosos",Alergia,Socota
36443878,Jesús Mónica García Silva,1968-10-02,F,LAS JUNTAS,"picazón, ojos llorosos, estornudos",Alergia,Socota
47947331,Verónica Raúl García Pérez,2000-02-27,F,OTRO. BUENOS AIRES NRO. PUERTA SN PISO.01,"estornudos, ojos llorosos, picazón",Alergia,Socota
85644871,Marta Pablo Cruz Paredes,1987-11-08,F,CHURAZ,"sed excesiva, micción frecuente, cansancio",Diabetes,Socota
11611427,José Diego Ramírez Herrera,1988-06-25,F,CASERIO SAN JUAN DE CHORRILLOS,,Diabetes,Socota
64742248,Sandra Natalia Martínez Rodríguez,1978-02-20,M,SAN JOSE DE LIRIO,"opresión en el pecho, dificultad para respirar",Asma,Socota
31884053,Carlos Claudia Vargas García,1939-05-15,M,PUQUIO,"cansancio, micción frecuente",Diabetes,Socota
34289491,Jorge Gloria Sánchez Ramírez,2005-01-27,M,CASERIO YAPANA,"sibilancias, opresión en el pecho",Asma,Socota
45077554,Jesús Sara Mendoza Herrera,2014-03-29,M,CASERIO SANTA RITA,"dolor de cabeza, náuseas",Migraña,Socota
45680781,Yolanda Alberto Sánchez Martínez,1987-02-23,F,CHORRILLOS,picazón,Diabetes,Socota
29197268,Lucía Héctor Ramírez Torres,2013-02-17,F,SAN JOSE DE LIRIO,"opresión en el pecho, sibilancias",Asma,Socota
71789245,Jesús Andrés Mendoza Rojas,1995-09-02,F,,"ojos llorosos, picazón, estornudos",Alergia,Socota
51466283,Jesús Héctor Sánchez Torres,1991-01-28,M,CASERIO YAPANA,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
79090122,José Isabel Ramírez Gutiérrez,1991-04-01,F,EL CUMBE,"acidez estomacal, dolor abdominal, náuseas",Gastritis,Socota
40853920,Pedro Diego Castillo Pérez,2009-11-15,M,CALLAYUC,"dolor de cabeza, visión borrosa",Hipertensión,Socota
24851602,Yolanda Sara González López,2000-02-24,M,CAS SAN AGUSTIN,tos,,Socota
90071809,Ana Andrés Vargas Martínez,2012-09-04,F,TUPAC AMARU SN,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Socota
81226511,Fernando Roberto González Paredes,1960-03-25,F,OTRO CUCHEA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"cansancio, sed excesiva",Migraña,Socota
98028868,Carmen Eduardo Martínez Mendoza,2020-03-21,F,CASERIO SAN JOSE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
73864678,Ángel Isabel Castillo Martínez,2002-12-21,M,CASERIO SALLEF,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
45166233,José Raúl Paredes Torres,1992-04-16,M,,,Migraña,Socota
35789733,Patricia Rojas Vargas,2014-08-11,M,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,Alergia,Socota
97688912,Luis Gloria Mendoza Martínez,1963-08-28,M,CASERIO BATANCILLO,dolor abdominal,Hipertensión,Socota
20801201,José Claudia Flores López,1993-04-02,M,EL CUMBE,"sed excesiva, cansancio, micción frecuente",Diabetes,Socota
43019169,Pedro Laura Flores García,1983-10-19,F,COMUNIDAD GRAMALOTILLO,"estornudos, ojos llorosos",Alergia,Socota
55757543,Patricia Marco Gutiérrez Torres,1951-05-25,F,SAN JUAN BAUTISTIA,"fiebre, dolor de garganta, tos",Gripe,Socota
37201033,Pedro Isabel Mendoza Martínez,2008-08-24,M,SAN ISIDRO,"dolor de garganta, tos",Gripe,Socota
48788952,María David Vargas Sánchez,2009-02-16,M,CASERIO CHONTAS BAJO,"náuseas, dolor abdominal",Gastritis,Socota
75550830,Carlos Alberto Pérez Rodríguez,1966-12-28,F,CASERIO YAPANA,sibilancias,Asma,Socota
35374409,Pedro Isabel González Rodríguez,1999-07-19,M,CASERIO EL CUMBE,"visión borrosa, mareos",Hipertensión,Socota
22091548,Juan Roberto Ramírez Herrera,1963-06-15,M,OTRO CAMINO AL PUENTE TECHIN SN   PISO 01,"fiebre, tos, congestión nasal",Gripe,Socota
79233624,Carlos David Paredes Flores,2004-08-01,M,CASERIO CHURAZ,estornudos,Alergia,Socota
84163111,Jorge David Martínez Pérez,1954-12-05,M,SAN ISIDRO,,Alergia,Socota
12206862,Jorge Laura Torres Sánchez,2006-10-23,F,CASERIO UNION SAN JOSE,,,Socota
10739198,Yolanda David Rojas Mendoza,2017-09-13,F,CARR. UNION SAN JOSE NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Socota
14015486,Verónica Natalia Vargas Rodríguez,1973-07-05,M,SANTA FE,"congestión nasal, tos",Gripe,Socota
60945943,Miguel Roberto González Gutiérrez,2023-12-13,F,PUQUIO,"fiebre, congestión nasal, tos",Gripe,Socota
25115084,Ana Luisa Paredes Castillo,1976-09-11,F,CASERIO SANTA RITA,"dificultad para respirar, fiebre",COVID-19,Socota
15573269,Ana Mónica Silva Cruz,2021-10-18,M,CUMBE,,,Socota
98299508,Fernando Laura Martínez Vargas,2023-12-05,F,CASERIO CUCHEA,dificultad para respirar,COVID-19,Socota
87857108,Pedro David Martínez Herrera,1952-01-15,F,CHURAZ,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Socota
23145451,María Ramírez Pérez,1997-02-25,M,05LA PALMA,"fiebre, tos seca",COVID-19,Socota
67409956,Sandra Claudia Cruz Herrera,1973-05-22,M,CAS PUQUIO,"mareos, visión borrosa",Hipertensión,Socota
23852746,Ángel Héctor Silva Gutiérrez,1995-11-18,F,CALLAYUC,"pérdida de olfato, tos seca, fiebre",COVID-19,Socota
29448169,José Luisa Delgado Herrera,2012-01-29,M,CASERIO SAN JUAN DE CHORRILLOS,"estornudos, ojos llorosos",Alergia,Socota
57972687,Jesús Alberto Martínez Sánchez,2021-10-31,F,,dolor abdominal,COVID-19,Socota
23564523,Verónica Diego Flores Vargas,1989-01-09,M,OTRO. COSTADO INSTITUCION EDUCA NRO. PUERTA SN PISO.01,"cansancio, sed excesiva",Diabetes,Socota
39649628,Jorge Marco Paredes Silva,2005-02-16,M,SAN JUAN DE CHORRILLOS,"visión borrosa, dolor de cabeza",Hipertensión,Socota
43033808,Carmen Natalia García Vargas,2022-05-17,M,CASERIO CHONTAS  ALTAS,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Socota
78830755,Luis Carolina Rodríguez Rojas,1994-07-22,F,SAN JOSE DE LIRIO,"fiebre, congestión nasal, tos",Gripe,Socota
80730474,Carlos Luisa Herrera Sánchez,1977-01-02,F,CASERIO BATANCILLO,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,Socota
48919953,Jorge Natalia Pérez Gutiérrez,1975-07-10,M,SANTA RITA,"opresión en el pecho, sibilancias",Asma,Socota
27850940,Juan Laura Delgado Flores,1988-10-08,M,LA UNION,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Socota
90748197,Sandra Luisa López Herrera,1974-06-05,M,OTRO CAMINO A LA LLANGUA SN   PISO 01,tos,,Socota
63498275,Carmen Pablo Pérez Silva,1988-11-10,F,OTRO CAMINα A YUBE SN   PISO 01,"dolor de garganta, fiebre, tos",Gripe,Socota
10191627,Pedro Roberto Silva Rodríguez,1986-11-11,F,CHIPLE,,Gripe,Socota
32399101,Luis Laura Pérez Martínez,1984-04-16,F,CASERIO SAN JOSE,"náuseas, dolor de cabeza",Migraña,Socota
16716206,José Luisa Torres Paredes,1982-08-17,M,CALLAYUC,"tos seca, pérdida de olfato",COVID-19,Socota
28563688,Ángel Alberto Silva Castillo,2017-02-15,M,OTRO. EL SALLOF NRO. PUERTA SN PISO.01,"cansancio, sed excesiva",Diabetes,Socota
21924366,Marta Marco González Paredes,2015-09-16,M,OTRO. EL SALLOC NRO. PUERTA SN PISO.01,,,Socota
12920928,Ana Olga López Ramírez,1996-09-14,F,VISTA ALEGRE EL CUMBE,"sed excesiva, micción frecuente, cansancio",Diabetes,Socota
47351351,Lucía Gloria Delgado Paredes,1964-01-16,M,SAN JUAN DE CHORRILLOS,"sibilancias, opresión en el pecho",Asma,Socota
27605249,Luis Natalia Mendoza Martínez,2013-06-27,F,PAMPA GRANDE,"fiebre, pérdida de olfato",COVID-19,Socota
45492819,Miguel Eduardo Herrera Vargas,1984-10-01,M,CHAQUIMAYO,,,Socota
95499521,José Gloria Silva Gutiérrez,1994-10-03,M,OTRO. PAMPA EL CHINE NRO. PUERTA SN PISO.01,"mareos, visión borrosa",Hipertensión,Socota
28672223,Lucía David Vargas Herrera,1993-06-27,M,,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Socota
32516041,Juan Mónica Herrera Martínez,1964-07-11,M,CASERIO SAN JOSE DE LIRIO,"dificultad para respirar, fiebre, tos seca",COVID-19,Socota
66779900,Carlos Andrés Gutiérrez Castillo,1971-08-13,F,,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Socota
45178823,Patricia David Silva López,2013-05-27,F,CUMBE,,,Socota
12315731,Carmen Marco Paredes Torres,2021-09-06,M,CASERIO SAN JOSE,"dolor de cabeza, sensibilidad a la luz",Migraña,Socota
15820943,María Héctor Sánchez Rodríguez,2021-07-27,M,CENTRO POBLADO CUMBE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
88536279,Juan Raúl Flores Delgado,2009-02-27,M,CUCHEA,"náuseas, acidez estomacal",Gastritis,Socota
52909866,Carlos Pablo Castillo Ramírez,2002-10-26,M,CUCHEA NOGAL,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,Socota
54726680,Ángel Sara Castillo Silva,2006-03-19,M,CHURAZ,"sibilancias, dificultad para respirar",Asma,Socota
81546886,Juan Raúl Gutiérrez García,2017-04-13,F,,dolor de cabeza,,Socota
79230623,Carlos Héctor Herrera Gutiérrez,1972-08-03,M,,"mareos, dolor de cabeza",Hipertensión,Socota
94275646,Luis Claudia Torres Cruz,2007-06-24,M,CASERIO CHONTAS BAJAS,"micción frecuente, cansancio",Diabetes,Socota
51283919,Verónica Claudia Pérez Paredes,1985-01-18,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,tos,Migraña,Socota
34446222,Carlos Luisa Gutiérrez Ramírez,1996-03-30,F,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,Socota
14440125,Pedro Claudia Gutiérrez Herrera,1991-08-18,F,PAMPA GRANDE,,,Socota
24394340,Yolanda Luisa López Sánchez,2019-09-16,M,OTRO PIURITA  NRO: SN PISO: 01,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Socota
12884697,Luis Raúl Gutiérrez Rojas,2020-12-23,F,SAN JOSE DE LIRO,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
43046072,Ana Claudia Ramírez García,2010-01-23,F,AV COMERCIO SN,"acidez estomacal, dolor abdominal",Gastritis,Socota
26454965,Lucía Diego Gutiérrez Ramírez,2005-07-21,M,OTRO SECTOR EL CAMPO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"cansancio, micción frecuente",Diabetes,Socota
46077145,Yolanda Natalia Torres Vargas,2008-05-03,M,SANTA RITA,"náuseas, sensibilidad a la luz",Migraña,Socota
61302136,Juan Olga Pérez Rodríguez,1982-03-10,F,EL SALLEF,"dificultad para respirar, pérdida de olfato, tos seca",COVID-19,Socota
89870597,María Olga Castillo Torres,2022-12-14,F,,,Asma,Socota
39979301,Ángel Natalia Pérez Silva,2021-06-05,M,c.p. san jose,visión borrosa,Migraña,Socota
79474093,Sandra Carolina Martínez García,2015-08-09,F,BATANCILLO,"cansancio, micción frecuente",Diabetes,Socota
13811178,Patricia Sara Rodríguez Cruz,2013-05-20,M,CALLAYUC,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Socota
88177752,Carlos David Pérez Martínez,1994-08-06,F,EL CUMBE,ojos llorosos,Gastritis,Socota
18908108,Carlos Raúl Gutiérrez Castillo,1993-05-18,M,OTRO SECTOR RUMIACO SN   PISO 01,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Socota
52751773,Fernando Pablo Paredes García,2002-04-21,F,CALLE. CALLAYUC NRO. PUERTA SN PISO.02,"congestión nasal, tos",Gripe,Socota
99294474,Lucía Eduardo Pérez Rojas,2005-04-01,F,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,"sed excesiva, cansancio, micción frecuente",Diabetes,Socota
21223806,Sandra Pablo Cruz Silva,1965-05-15,F,CASERIO SAN ISIDRO,"micción frecuente, cansancio, sed excesiva",Diabetes,Socota
37308080,Ana Raúl González Gutiérrez,1997-06-05,M,CHURAZ,dificultad para respirar,Asma,Socota
89889107,Carmen Pablo Rojas Sánchez,2017-10-30,M,OTRO. LA LLANGUA NRO. PUERTA SN PISO.01,"congestión nasal, dolor de garganta",Gripe,Socota
69861499,Ana Claudia Flores Mendoza,1966-11-19,F,OTRO. HACIENDA CHIPLE NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza",Hipertensión,Socota
20613105,Jesús Héctor Sánchez Herrera,2021-12-21,F,CAJAMARCA - CUTERVO,"congestión nasal, fiebre",Migraña,Socota
48681977,Rosa Alberto Torres González,1998-08-15,F,SAN JOSE DE LIRIO,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Socota
84861770,Jesús Claudia Cruz Castillo,2006-07-23,M,SAN JUAN DE CHORRILLOS,"visión borrosa, dolor de cabeza",Hipertensión,Socota
15425172,Patricia David Vargas Delgado,1997-10-22,M,CASERIO CHURAZ,"dificultad para respirar, opresión en el pecho",Asma,Socota
36381852,Ana Roberto Martínez Silva,2016-08-02,M,OTRO. PUQUIO NRO. PUERTA SN PISO.01,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Socota
30990305,José Paredes Vargas,2012-11-02,M,FILA  ALATA,"dificultad para respirar, fiebre",COVID-19,Socota
77323400,Miguel Marco Torres Gutiérrez,2015-03-25,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,micción frecuente,Hipertensión,Socota
86317954,Sandra Roberto Torres Silva,1941-08-26,M,05PUQUIO,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Socota
76892449,Juan Claudia Martínez Castillo,2001-08-13,F,OTRO. PUEBLO NUEVO NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Socota
91728418,Carlos Mónica Cruz Silva,1969-10-28,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal",Gastritis,Socota
16115513,Carlos Andrés García López,1936-11-13,M,EL CUMBE,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Socota
55270138,María Carolina Martínez Gutiérrez,2024-01-23,F,CALLAYUC,,,Socota
38371002,Jorge Natalia Gutiérrez Castillo,2017-09-11,F,OTRO. FILADELFIA NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza, mareos",Hipertensión,Socota
64898765,Jesús Raúl Rojas Silva,1997-10-15,M,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,"fiebre, congestión nasal, dolor de garganta",Gripe,Socota
40147862,José Carolina Mendoza Pérez,2005-01-27,M,CASERIO YAPANA,"sibilancias, opresión en el pecho",Asma,Socota
23045732,Carmen Pablo Rojas Martínez,1998-03-16,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.02,"dolor de cabeza, mareos",Migraña,Socota
51073415,Sandra Andrés Mendoza Cruz,2003-03-30,F,PUQUIO,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Socota
62246920,Jorge Claudia Rodríguez López,2000-08-29,M,CUCHEA,"mareos, dolor de cabeza",Hipertensión,Socota
68906642,Verónica Pérez González,2008-04-29,M,CASERIO GRAMALOTILLO,picazón,Migraña,Socota
71326879,Pedro Raúl Gutiérrez García,1997-05-18,F,CASERIO SALLOC,"estornudos, picazón",Alergia,Socota
49255464,Rosa Isabel Ramírez Vargas,1987-09-09,F,CARR. FERNANDO BELAUNDE TERRY NRO. PUERTA SN PISO.01,fiebre,,Socota
27923611,Jorge Eduardo Cruz Torres,2023-03-06,F,CASERIO SAN JOSE,"ojos llorosos, estornudos",Alergia,Socota
55268664,Jesús Claudia Gutiérrez Martínez,1980-02-15,M,EL CUMBE,,Migraña,Socota
83960249,Verónica Isabel Martínez Silva,2006-02-14,F,OTRO. SAN ANTONIO DE VILUCO NRO. PUERTA SN PISO.01,"sed excesiva, cansancio",Diabetes,Socota
22762416,Ángel Natalia Delgado Rodríguez,1997-01-20,M,CRR. SAN JUAN DE CHORRILLOS SN   PISO 01,"cansancio, sed excesiva, micción frecuente",Diabetes,Socota
36875397,Lucía Pablo García Castillo,2001-04-23,M,CHURAZ,"cansancio, sed excesiva",Diabetes,Socota
84602532,Lucía David Castillo Sánchez,1997-07-28,F,OTRO CAMINO A CUMBE SN   PISO 01,"micción frecuente, cansancio, sed excesiva",Diabetes,Socota
67851414,Ángel Carolina Rodríguez González,2008-07-26,M,GRAMALOTILLO,,,Socota
57130546,Sandra Laura Rojas González,1975-10-15,M,OTRO. SAN JOSE NRO. PUERTA SN BLOQUE.0 PISO.02,,COVID-19,Socota
41045445,Carmen Luisa González Paredes,2020-10-04,F,CENTRO POBLADO CUMBE,"cansancio, micción frecuente, sed excesiva",Diabetes,Socota
45033231,Rosa Diego Paredes Herrera,1996-01-06,M,SANTA TERESA DE QUEROMARCA,"cansancio, sed excesiva",Alergia,Socota
81126726,Fernando Mónica Mendoza Sánchez,2006-10-02,M,CASERIO BATANCILLO,"fiebre, congestión nasal",Gripe,Socota
87684975,Verónica Mónica Mendoza Herrera,1989-04-15,M,OTRO SECTOR EL CAMPO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,sed excesiva,Diabetes,Socota
45629200,Juan Marco Delgado López,2011-10-20,M,CHONTAS BAJAS,tos,,Socota
53828868,Verónica Pablo Sánchez López,2000-02-03,F,OTRO. SADAMAYO NRO. PUERTA SN PISO.01,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Socota
39827534,Lucía Claudia Pérez Herrera,1992-09-23,F,CASERIO PACCHA,"fiebre, dolor de garganta",Gripe,Socota
78555549,María Héctor Castillo Martínez,1980-12-25,M,,,,Socota
69315269,Verónica Pablo Martínez Flores,2001-10-10,F,C.P.EL CUMBE,,,Socota
89101402,Luis Isabel Delgado Martínez,2000-02-12,M,CASERIO SAN ISIDRO,dolor de cabeza,Alergia,Socota
11182823,Carlos Pablo Cruz Castillo,2009-02-02,F,CASERIO CHURAS,,,Socota
87409894,Juan Eduardo Paredes González,1994-06-05,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,opresión en el pecho,Asma,Socota
71925722,Luis Laura Paredes Torres,1968-05-09,F,EL CUMBE,"dificultad para respirar, sibilancias",Asma,Socota
43421576,Patricia Carolina Paredes Sánchez,1974-11-30,F,CHONTAS BAJAS,"estornudos, ojos llorosos",Alergia,Socota
52463286,Lucía Isabel Torres Rodríguez,2002-07-11,M,OTRO. A VEINTE MINUTOS DEL CASERIO NRO. PUERTA SN PISO.01,acidez estomacal,Hipertensión,Socota
17224594,Yolanda Paredes Torres,1996-04-04,M,SANTA TERESA DE QUEROMARACA,"congestión nasal, fiebre, dolor de garganta",Gripe,Socota
24584437,Ángel Gloria Rojas Silva,1977-01-18,F,LA PALMA,"picazón, ojos llorosos, estornudos",Alergia,Socota
59787738,Carlos Roberto Rodríguez Ramírez,1973-05-12,F,CALLAYUC,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Socota
27747746,José Olga Gutiérrez Cruz,1972-04-17,M,OTRO. PIQUIO NRO. PUERTA SN PISO.01,"estornudos, picazón, ojos llorosos",Alergia,Socota
80753409,Carlos Diego Flores Mendoza,2021-05-04,M,CALLE TUPAC AMARU S/N,"pérdida de olfato, tos seca, dificultad para respirar",COVID-19,Socota
52164260,Carmen Roberto Pérez Sánchez,1973-12-10,F,CALLAYUC,"dolor de garganta, congestión nasal",Hipertensión,Socota
77884684,Luis Laura Paredes Torres,2018-01-03,F,OTRO. CARRETERA SALIDA A CALLAYUC NRO. PUERTA SN PISO.02,dolor de cabeza,,Socota
26115156,Lucía Pablo Cruz García,2005-01-15,F,OTRO. LA CONGA NRO. PUERTA SN PISO.01,"congestión nasal, tos",Gripe,Socota
87308469,Rosa Gloria Rodríguez Pérez,1950-02-15,M,C.P.EL CUMBE,"dolor de cabeza, mareos",Hipertensión,Socota
10062581,Carmen Marco Pérez González,1981-05-19,M,EL CUMBE,"fiebre, tos, dolor de garganta",Gripe,Socota
24504684,Ángel Héctor Gutiérrez Martínez,1984-07-03,M,OTRO. SANTA FE NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Socota
29747501,Lucía Isabel Rodríguez Rojas,1972-05-21,M,,"dificultad para respirar, fiebre, pérdida de olfato",COVID-19,Socota
95211365,Luis González Gutiérrez,1964-07-01,M,CERCADO DE CALLAYUC,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Socota
97252706,Patricia Pérez Delgado,1972-11-07,M,SAN JUAN BAUTISTA,"acidez estomacal, dolor abdominal, náuseas",Gastritis,Socota
42213564,Sandra Mónica López Cruz,1985-12-27,M,CASERIO CHONTAS ALTAS,"mareos, visión borrosa",Hipertensión,Socota
99464061,Carlos Pablo López Paredes,1964-04-11,F,CALLAYUC,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Socota
49515744,José Carolina Pérez Paredes,2015-07-13,M,EL CUMBE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Socota
17711487,María Natalia Ramírez Sánchez,1997-07-16,F,CASERIO PACCHA,"micción frecuente, cansancio",Diabetes,Socota
51129796,Juan Olga Paredes Vargas,2021-10-27,M,,,COVID-19,Socota
83747139,Jesús Raúl Herrera González,1989-10-05,M,OTRO. CHONTAS BAJAS NRO. PUERTA SN PISO.01,"dolor de cabeza, mareos",Hipertensión,Socota
