DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
17072681,Yolanda García Flores,1981-09-23,M,CASERIO CHIPLE,,,San Juan de Cutervo
46562563,María Sara Ramírez Paredes,2014-09-05,F,SECTOR EL CAMPO,,,San Juan de Cutervo
14747646,Yolanda Luisa Rojas López,1963-03-25,F,CASERIO SAN JOSE,"dificultad para respirar, sibilancias",Asma,San Juan de Cutervo
24317799,Yolanda Luisa García Torres,1965-05-22,M,OTRO SECTOR EL CAMPO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,San Juan de Cutervo
25515304,Ángel Roberto Pérez Rojas,1991-07-19,F,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,dolor de cabeza,,San Juan de Cutervo
45648482,Jorge Natalia Paredes Silva,1971-08-26,M,CALLAYUC,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Juan de Cutervo
46972981,Jorge Carolina Martínez Paredes,2008-10-13,F,CHONTAS ALTAS,,,San Juan de Cutervo
44276066,Juan Roberto González Ramírez,2001-07-01,M,CASERIO CHORRILLOS,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
64096548,Pedro Olga García Cruz,1997-05-31,F,YAPANA,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,San Juan de Cutervo
11862948,Ángel Alberto Martínez Paredes,2024-03-06,F,CASRIO BATANCILLO,"tos seca, fiebre, pérdida de olfato",COVID-19,San Juan de Cutervo
76437136,José Héctor García Delgado,1993-06-22,M,CASERIO VILUCO,mareos,Asma,San Juan de Cutervo
79362350,Luis Alberto Vargas Castillo,2007-10-17,M,PUQUIO,,,San Juan de Cutervo
32624077,Jorge Alberto Pérez Silva,1993-02-01,F,VILUCO,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,San Juan de Cutervo
76131689,Rosa Laura Cruz Flores,2014-02-27,F,CAS. SAN ISIDRO,"micción frecuente, sed excesiva, cansancio",Diabetes,San Juan de Cutervo
26226748,Marta Raúl Torres Silva,2016-06-15,M,OTRO. SECTOR LA BALSA NRO. PUERTA SN PISO.01,"ojos llorosos, picazón",Alergia,San Juan de Cutervo
92557583,Jorge Luisa González Paredes,1945-07-20,F,MERENDANA,micción frecuente,Alergia,San Juan de Cutervo
62758314,Rosa Raúl Pérez Rodríguez,1960-10-04,M,CASERIO SAN JOSE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Juan de Cutervo
45875200,José Gloria Vargas Sánchez,1983-01-07,F,BATANCILLO,"ojos llorosos, estornudos, picazón",Alergia,San Juan de Cutervo
43121449,Fernando Alberto Cruz Castillo,1968-06-07,M,CASERIO SAN JOSE,"sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
29252115,Carmen Laura Delgado Sánchez,1944-02-25,F,OTRO GRAMALOTILLO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,San Juan de Cutervo
32270570,Juan Alberto Torres Paredes,1965-04-16,M,CASERIO CUCHEA,"dificultad para respirar, sibilancias",Asma,San Juan de Cutervo
88623221,Pedro Mónica Martínez Delgado,2004-01-16,M,PERLAMAYO,"sed excesiva, cansancio",Diabetes,San Juan de Cutervo
41996131,Ángel Rojas Ramírez,2018-09-14,F,OTRO. CUMBE NRO. PUERTA SN PISO.02,"opresión en el pecho, dificultad para respirar",Asma,San Juan de Cutervo
82130972,Marta Isabel Ramírez Mendoza,1996-11-11,M,CUMBE,"ojos llorosos, picazón, estornudos",Alergia,San Juan de Cutervo
62960888,Sandra Isabel García Paredes,1984-08-28,M,CHURAZ,"dificultad para respirar, pérdida de olfato",COVID-19,San Juan de Cutervo
72168374,Rosa Isabel Delgado Herrera,1972-08-25,F,C.P.EL CUMBE,fiebre,Asma,San Juan de Cutervo
87407697,Ana Isabel Delgado González,2015-01-30,M,OTRO CHORRILLOS NRO.SN BLOQUE. PISO.02 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, sensibilidad a la luz",Migraña,San Juan de Cutervo
33892994,José Claudia Gutiérrez González,2020-08-21,F,CASERIO CHURAZ,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Juan de Cutervo
36333757,Fernando Andrés García Gutiérrez,2004-08-19,M,CP.EL CUMBE,"mareos, visión borrosa",Hipertensión,San Juan de Cutervo
91302342,Rosa Herrera Pérez,1989-07-10,M,OTRO CAMINO CALLAYUC SN   PISO 01,"visión borrosa, dolor de cabeza, mareos",Hipertensión,San Juan de Cutervo
44872243,Jesús Héctor Vargas Castillo,2017-03-30,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.02,"dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
22886844,Verónica Luisa Martínez Flores,1979-06-20,M,,"tos seca, fiebre",COVID-19,San Juan de Cutervo
12817290,Patricia Carolina Herrera Flores,1978-11-28,M,OTRO CAMINO AL PORVENIR SN   PISO 01,"náuseas, acidez estomacal",Gastritis,San Juan de Cutervo
10836240,Ana Olga Castillo Delgado,1961-07-11,F,,"estornudos, ojos llorosos",Alergia,San Juan de Cutervo
26943024,Sandra Olga Flores Mendoza,1953-05-22,M,PACCHA,"sensibilidad a la luz, náuseas",Migraña,San Juan de Cutervo
65782501,María Delgado Rojas,2014-06-10,F,CASERIO TOCHEPAMPA,,Gripe,San Juan de Cutervo
20256942,Carlos Isabel Castillo Martínez,1984-05-22,M,OTRO. FRENTE AL CENTRO DE SALUD NRO. PUERTA SN PISO.02,,,San Juan de Cutervo
39785894,Lucía Carolina López Sánchez,1967-01-09,F,CALLAYUC,,,San Juan de Cutervo
98581140,Carmen Raúl Herrera Rojas,2010-08-18,M,CASERIO FILADELFIA,"sensibilidad a la luz, náuseas",Migraña,San Juan de Cutervo
35356342,Marta Roberto Vargas Herrera,2019-05-06,M,SANTA TERESA DE QUEROMARCA,"mareos, dolor de cabeza, visión borrosa",Hipertensión,San Juan de Cutervo
58220362,Fernando Alberto Cruz Flores,1978-09-16,F,,"tos, dolor de garganta, congestión nasal",Gripe,San Juan de Cutervo
89701955,José Claudia Paredes Herrera,2001-10-09,M,SANTA RITA,"náuseas, acidez estomacal, dolor abdominal",Gastritis,San Juan de Cutervo
88824737,Carlos David Ramírez Rodríguez,2015-04-13,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"fiebre, dolor de garganta, tos",Gripe,San Juan de Cutervo
95028551,Sandra Héctor Castillo Cruz,1996-10-23,M,CALLE SANZ PEÑA SN,"picazón, ojos llorosos",Alergia,San Juan de Cutervo
92200915,Fernando Isabel Vargas Herrera,1989-08-13,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, mareos, visión borrosa",Hipertensión,San Juan de Cutervo
60655278,Lucía Diego Pérez Mendoza,1978-06-24,M,OTRO. FILA ALTA NRO. PUERTA SN PISO.01,fiebre,Gripe,San Juan de Cutervo
45019484,Juan Alberto Flores Rodríguez,1999-05-10,M,,dolor abdominal,Gastritis,San Juan de Cutervo
71451005,Luis Carolina Ramírez Paredes,1988-10-01,M,EL CUMBE,"tos seca, fiebre",COVID-19,San Juan de Cutervo
16057735,Jesús Luisa Herrera Sánchez,1947-04-15,F,CUCHEA,"dolor de cabeza, sensibilidad a la luz",Migraña,San Juan de Cutervo
62662755,Luis Diego Ramírez Castillo,2014-04-04,M,EL CUMBE,,,San Juan de Cutervo
37584397,María Diego Sánchez Cruz,2008-11-14,F,SECTOR EL CAMPO,"fiebre, dificultad para respirar",COVID-19,San Juan de Cutervo
20481253,Jorge Diego Ramírez Cruz,2018-12-10,M,OTRO HUABAL NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"visión borrosa, mareos",Hipertensión,San Juan de Cutervo
84838354,Patricia Natalia Mendoza Sánchez,2003-09-10,F,CASERIO MERENDANA,"ojos llorosos, picazón, estornudos",Alergia,San Juan de Cutervo
57536946,Patricia Natalia Castillo Herrera,2020-11-30,M,CASERIO SAN ANTONIO DE VILUCO,"fiebre, congestión nasal",Gripe,San Juan de Cutervo
53189956,Ángel Carolina Torres Herrera,1969-11-15,F,VISTA ALEGRE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,San Juan de Cutervo
95439996,Ángel Raúl Mendoza Pérez,1961-11-22,M,OTRO. SADAMAYO NRO. PUERTA SN PISO.01,acidez estomacal,Gripe,San Juan de Cutervo
29885018,Miguel Héctor Pérez Silva,1991-07-12,M,CARR. PUQUIO NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Migraña,San Juan de Cutervo
85181334,Marta David Delgado Flores,2013-06-01,F,CASERIO BATANCILLO,"cansancio, micción frecuente",Diabetes,San Juan de Cutervo
29419685,María Roberto González Castillo,1993-10-11,M,CARR. DOS DE MAYO NRO. PUERTA SN PISO.01,"dificultad para respirar, sibilancias",Asma,San Juan de Cutervo
33582270,Jesús Marco Torres Flores,2016-10-30,M,OTRO. ILUCAN NRO. PUERTA SN PISO.01,"sensibilidad a la luz, dolor de cabeza",Migraña,San Juan de Cutervo
26465020,Lucía Mónica Flores Delgado,2007-03-15,F,CALLE COMERCIO S/N,"fiebre, dificultad para respirar",COVID-19,San Juan de Cutervo
42205701,Carlos Alberto Castillo Rojas,1939-07-10,F,CALLAYUC,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
42029696,Sandra Héctor González López,2008-07-28,F,LA PACCHA MIRAFLORES,,,San Juan de Cutervo
85839419,Carmen Andrés Castillo García,2017-09-04,M,CALLE. JOSE GALVEZ NRO. PUERTA 00SN PISO.01,,,San Juan de Cutervo
68698961,Miguel Claudia Vargas Pérez,2000-03-16,M,SAN JUAN BAUTISTA,"dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
51905220,Ana Andrés González Vargas,2023-08-19,M,SANTA FE,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,San Juan de Cutervo
55874260,Lucía Olga Gutiérrez Vargas,1999-06-24,M,CP.EL CUMBE,"tos seca, fiebre, pérdida de olfato",COVID-19,San Juan de Cutervo
41077403,Carmen Olga Cruz Gutiérrez,1988-06-07,F,CLL. SN SN   PISO 01,"pérdida de olfato, tos seca",COVID-19,San Juan de Cutervo
62301095,Ana Sara Vargas Silva,2015-10-03,M,CARR. CALLAYUC YAPANA NRO. PUERTA SN PISO.01,"cansancio, micción frecuente",Diabetes,San Juan de Cutervo
80995642,Ana Claudia López Mendoza,2013-12-06,M,EL CUMBE,"dolor abdominal, acidez estomacal",Hipertensión,San Juan de Cutervo
75460488,Jorge Gloria Vargas García,1971-10-15,M,OTRO. SN NRO. PUERTA SN PISO.01,,,San Juan de Cutervo
50953194,Verónica Raúl García Ramírez,1949-05-07,M,CASERIO PUQUIO,"dificultad para respirar, fiebre, tos seca",COVID-19,San Juan de Cutervo
19233923,Yolanda Pablo González Mendoza,1943-01-02,M,OTRO SAN JUAN DE CHORRILLOS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Juan de Cutervo
24279674,Patricia Mónica Rojas Martínez,1990-03-20,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,San Juan de Cutervo
12955252,Miguel Marco Flores Herrera,1937-05-01,F,YAPANA,,Asma,San Juan de Cutervo
72338934,Ana Gloria Rodríguez Flores,1960-07-03,F,SAN JOSE DE LIRIO,"tos, fiebre",Gripe,San Juan de Cutervo
14839213,Pedro Andrés Silva Flores,2015-08-28,F,CARR. CHORRILLOS NRO. PUERTA SN PISO.01,"fiebre, dificultad para respirar",COVID-19,San Juan de Cutervo
37356328,José Eduardo Cruz López,1992-09-01,F,CUMBE,"sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
68788168,Luis Gloria Gutiérrez Castillo,2000-01-05,F,OTRO. EL MOLINO NRO. PUERTA SN PISO.01,"micción frecuente, sed excesiva, cansancio",Diabetes,San Juan de Cutervo
48527122,Lucía Olga Martínez Flores,1992-03-21,F,SAN JOSE DE LIRIO,,,San Juan de Cutervo
12262038,Carmen Sara Cruz Vargas,1997-10-10,M,CASERIO UNION SAN JOSE,cansancio,Gastritis,San Juan de Cutervo
34130083,Sandra Raúl Gutiérrez Mendoza,1997-11-22,M,CUCHEA,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,San Juan de Cutervo
18836468,Juan Natalia Martínez Flores,1974-08-14,F,CASERIO YUBE,fiebre,,San Juan de Cutervo
36103686,Miguel Olga Silva Castillo,1969-08-27,F,OTRO CAMINO A UNION SAN JOSE SN   PISO 01,dolor de cabeza,,San Juan de Cutervo
18899065,Luis Raúl Sánchez Mendoza,1937-05-13,M,OTRO OTRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, acidez estomacal",Gastritis,San Juan de Cutervo
16686408,Yolanda David Flores Mendoza,1956-08-22,M,OTRO TROCHA CARROZABLE SN   PISO  1    KM   70,,Gripe,San Juan de Cutervo
63738004,Jesús Isabel González Flores,2016-06-13,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Juan de Cutervo
99722601,José Diego Flores Ramírez,2000-08-25,F,OTRO. LA UNION NRO. PUERTA SN PISO.01,"cansancio, sed excesiva, micción frecuente",Diabetes,San Juan de Cutervo
22389407,Carlos Olga Mendoza Flores,2022-08-16,F,CUMBE,"ojos llorosos, picazón, estornudos",Alergia,San Juan de Cutervo
55969725,Verónica Alberto Gutiérrez Herrera,1991-08-12,F,OTRO. YERBA BUENA NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,San Juan de Cutervo
20354922,Jesús Carolina López Flores,1973-05-20,M,SAN JOSE DE LIRIO,"dificultad para respirar, sibilancias",Asma,San Juan de Cutervo
52963126,Marta Raúl Vargas Paredes,1991-07-01,M,OTRO. SECTOR CORRALPAMPA NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos",Hipertensión,San Juan de Cutervo
61374302,María Roberto Cruz Delgado,1982-02-28,F,CASERIO BATANCILLO,"tos seca, pérdida de olfato, fiebre",COVID-19,San Juan de Cutervo
10389362,María Natalia Delgado Castillo,1966-04-20,F,OTRO. BUENOS AIRES NRO. PUERTA SN PISO.01,"dificultad para respirar, fiebre",COVID-19,San Juan de Cutervo
23343696,Ángel Alberto López Sánchez,1949-04-12,M,,,,San Juan de Cutervo
52151046,Patricia Mónica Sánchez Vargas,2017-03-01,F,OTRO. YAPANA NRO. PUERTA SN PISO.01,"sed excesiva, cansancio",Diabetes,San Juan de Cutervo
94904698,Juan Carolina Pérez Gutiérrez,2007-05-30,F,CASERIO TOCHE PAMPA,dolor de cabeza,,San Juan de Cutervo
62101358,Luis Isabel Mendoza García,1979-05-10,F,CUCHEA,,,San Juan de Cutervo
17870985,Rosa Olga González Pérez,2024-01-20,M,CASERIO SAN JUAN DE CHORRILLOS,"picazón, estornudos, ojos llorosos",Alergia,San Juan de Cutervo
94907722,Yolanda Sara Silva Cruz,2013-10-25,M,VISTA ALEGRE,"dolor de garganta, fiebre, congestión nasal",Gripe,San Juan de Cutervo
70254482,María Luisa Sánchez García,2017-05-19,M,OTRO. CUMBE NRO. PUERTA SN PISO.01,"dificultad para respirar, opresión en el pecho",Asma,San Juan de Cutervo
73318819,Patricia Gloria Paredes Martínez,1963-09-03,M,,dolor de cabeza,,San Juan de Cutervo
98957491,Juan Sara Paredes Rojas,1976-07-14,M,COMUNIDAD EL CUMBE,"ojos llorosos, picazón",Alergia,San Juan de Cutervo
43383140,Yolanda Carolina Castillo Gutiérrez,2004-12-24,M,OTRO. SAN JUAN DE DIOS NRO. PUERTA SN PISO.01,ojos llorosos,COVID-19,San Juan de Cutervo
58796440,María Laura García Flores,1988-02-02,M,OTRO. CAMINO AL PALMO NRO. PUERTA SN PISO.01,"dolor de garganta, congestión nasal",Gripe,San Juan de Cutervo
90358206,Jesús Andrés Mendoza Delgado,1980-08-18,M,CASERIO SAN JOSE,picazón,Migraña,San Juan de Cutervo
31431213,Rosa Diego Ramírez Castillo,1983-04-25,F,CP EL CUMBE,"fiebre, congestión nasal",Gripe,San Juan de Cutervo
78203061,Yolanda Sara Sánchez Delgado,2002-03-15,M,EL CUMBE,"ojos llorosos, picazón, estornudos",Alergia,San Juan de Cutervo
99559641,Jesús Natalia Gutiérrez Sánchez,1980-12-15,M,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,"náuseas, dolor de cabeza",Migraña,San Juan de Cutervo
55402128,Fernando Mónica Herrera Gutiérrez,1987-06-23,M,EL CUMBE,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,San Juan de Cutervo
66009295,José Eduardo Flores Ramírez,2011-11-16,F,CHONTAS ALTAS,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,San Juan de Cutervo
36422858,Marta Laura Castillo Sánchez,2003-09-24,F,AV. PUEBLO NUEVO NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
83615255,María Sara Martínez Vargas,1997-01-01,M,CHONTAS BAJAS,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,San Juan de Cutervo
21439081,Ángel Diego Paredes Sánchez,2000-07-24,M,CASERIO SAN JUAN DE CHORRILLOS,"dificultad para respirar, pérdida de olfato",COVID-19,San Juan de Cutervo
79125442,Marta Raúl Rojas Rodríguez,1984-02-02,F,LLANGUA,"micción frecuente, cansancio, sed excesiva",Diabetes,San Juan de Cutervo
94436411,Juan Diego Rodríguez Vargas,1977-03-20,F,EL CUMBE,"dolor de cabeza, sensibilidad a la luz",Hipertensión,San Juan de Cutervo
73541544,Luis Pablo Flores Silva,1994-08-07,F,SAN ISIDRO,"náuseas, dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
88528091,Patricia Natalia Pérez López,2004-11-23,M,CASERIO FILA LATA,,,San Juan de Cutervo
50707661,Jesús David Herrera Rodríguez,1964-11-23,F,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"fiebre, tos",Gripe,San Juan de Cutervo
64366196,Lucía Raúl Rodríguez Flores,1997-12-20,F,SAN JOSE DE LIRIO,"picazón, ojos llorosos, estornudos",Alergia,San Juan de Cutervo
66579375,Verónica Raúl Rojas Gutiérrez,1958-09-08,M,,"dolor de cabeza, visión borrosa",Hipertensión,San Juan de Cutervo
73800108,Carmen Raúl Mendoza Ramírez,1970-07-30,F,CALLAYUC,"sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
32163273,Rosa Roberto Cruz Herrera,1992-08-28,M,S J DE CHORRILLOS,"acidez estomacal, náuseas",Gastritis,San Juan de Cutervo
58946302,Jorge Olga Silva Castillo,1983-11-30,M,SANTA RITA,"dolor de cabeza, náuseas",Asma,San Juan de Cutervo
95376131,Jesús Luisa García González,1962-08-10,M,OTRO. CHURAZ NRO. PUERTA 0001 PISO.01,dolor de cabeza,,San Juan de Cutervo
76910182,Ana Roberto Sánchez Silva,1995-12-25,M,CASERIO HUABAL,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
89143273,Verónica Carolina López Ramírez,2009-09-05,M,,"mareos, visión borrosa",Hipertensión,San Juan de Cutervo
27306378,Jesús Héctor Cruz Ramírez,1997-02-19,F,CARR. A SAN JUAN DE CHORRILLOS NRO. PUERTA SN PISO.01,"estornudos, ojos llorosos, picazón",Alergia,San Juan de Cutervo
14588383,Ana Olga García Paredes,1992-08-06,F,SAN JOSE DE LIRIO,"náuseas, acidez estomacal",Gastritis,San Juan de Cutervo
44521206,Yolanda Héctor Cruz González,1983-08-23,F,CARR. CHORRILLOS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"pérdida de olfato, fiebre, tos seca",COVID-19,San Juan de Cutervo
26620211,Juan Gloria Gutiérrez Ramírez,1982-09-08,M,CASERIO SAN ISIDRO,,,San Juan de Cutervo
98771422,Carlos Raúl Silva Rodríguez,2001-04-15,F,OTRO CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sed excesiva, micción frecuente, cansancio",Diabetes,San Juan de Cutervo
91902843,Carmen Natalia Pérez García,2024-06-10,M,EL CUMBE,tos,,San Juan de Cutervo
59802379,Carlos Pablo Martínez Rodríguez,1976-03-14,F,EL CUMBE,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,San Juan de Cutervo
93993922,Fernando Olga Sánchez Mendoza,1996-04-10,M,CASERIO SAN ANTONIO DE VILUCO,"sibilancias, dificultad para respirar",Asma,San Juan de Cutervo
77536717,Pedro Luisa Cruz García,1960-04-06,M,CP.EL CUMBE,"fiebre, dificultad para respirar, tos seca",COVID-19,San Juan de Cutervo
48327899,Fernando Andrés Rodríguez Cruz,2017-10-29,M,OTRO. CUCHEA NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
98318611,Jesús Laura Silva Sánchez,1996-05-20,M,,"micción frecuente, sed excesiva",Diabetes,San Juan de Cutervo
66360051,José Carolina Mendoza González,1992-08-15,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Migraña,San Juan de Cutervo
31372726,Rosa Sara Rojas Mendoza,1990-12-19,F,SANTA RITA,"micción frecuente, cansancio",Diabetes,San Juan de Cutervo
11742792,José Gloria López Delgado,2014-11-24,F,COMUNIDAD DE SAN JOSE DE LIRIO,"congestión nasal, fiebre",Gripe,San Juan de Cutervo
71927021,Patricia Sara Ramírez Vargas,1997-03-20,M,LAS JUNTAS,,,San Juan de Cutervo
62805808,Lucía Carolina Rojas Silva,2015-02-16,F,CASERIO BATANCILLO,"dificultad para respirar, tos seca",COVID-19,San Juan de Cutervo
87262642,Verónica Roberto Mendoza Cruz,2002-02-04,M,SAN FRANCISCO,micción frecuente,Gastritis,San Juan de Cutervo
68245903,Carlos Martínez Cruz,1986-02-03,F,CASERIO SAN JOSE,"dificultad para respirar, sibilancias",Asma,San Juan de Cutervo
21074776,Fernando Luisa Silva Paredes,1976-11-15,F,EL CUMBE,"fiebre, congestión nasal",Gripe,San Juan de Cutervo
36709345,Carmen Marco Delgado López,2014-10-29,F,CASERIO YAPANA,"dolor abdominal, acidez estomacal",Gastritis,San Juan de Cutervo
72426392,Yolanda Gloria Rojas Torres,2016-10-15,M,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,San Juan de Cutervo
36573205,Lucía Eduardo Herrera Torres,2024-07-26,F,CHORRILLOS,,Gripe,San Juan de Cutervo
60928177,Jesús Roberto Paredes Pérez,1979-02-13,F,SAN FRANCISCO,"dolor abdominal, náuseas",Gastritis,San Juan de Cutervo
60726590,Rosa Héctor Delgado Pérez,1992-12-15,F,VISTA ALEGRE,"dolor abdominal, acidez estomacal",Hipertensión,San Juan de Cutervo
68706331,Verónica Luisa Rojas Martínez,1957-05-28,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,fiebre,,San Juan de Cutervo
75593170,Juan Andrés Herrera Silva,2007-07-22,M,CAS SAN ISIDRO,"dificultad para respirar, fiebre",COVID-19,San Juan de Cutervo
15188011,Patricia David Silva Torres,1939-11-04,M,CRR. A SAN JUAN DE CHORRILLOS,dolor de garganta,Alergia,San Juan de Cutervo
13578374,José Luisa Cruz Gutiérrez,1983-01-07,F,BATANCILLO,"ojos llorosos, estornudos, picazón",Alergia,San Juan de Cutervo
86948280,María Carolina Torres García,2024-07-11,F,CAS. HUERTILLAS,,,San Juan de Cutervo
10948367,Sandra Diego Pérez Martínez,1985-11-12,M,FILADELFIA,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,San Juan de Cutervo
62082407,Patricia David García Rojas,2005-09-19,F,CASERIO BATANCILLO,"náuseas, acidez estomacal",Gastritis,San Juan de Cutervo
88522412,Miguel Luisa Paredes Cruz,2010-07-07,F,CASERIO SAN JOSE DE LIRIO,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,San Juan de Cutervo
95243986,Miguel Isabel Delgado Castillo,1978-05-01,F,EL CUMBE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,San Juan de Cutervo
70264082,Rosa Laura Delgado Vargas,1984-10-20,F,EL CUMBE,"micción frecuente, cansancio",Diabetes,San Juan de Cutervo
95248444,Carlos Eduardo García Pérez,1978-11-28,M,OTRO CAMINO AL PORVENIR SN   PISO 01,"náuseas, acidez estomacal",Gastritis,San Juan de Cutervo
83582163,Verónica Laura Silva Delgado,2005-04-04,F,CASERIO EL PUQUIO,,,San Juan de Cutervo
97411064,Miguel Olga Silva López,1998-12-18,F,CASERIO EL PUQUIO,,,San Juan de Cutervo
89937038,Patricia Laura Martínez Silva,1956-04-14,M,OTRO. PERLAMAYO NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas",Gastritis,San Juan de Cutervo
23683712,Verónica Silva García,1963-11-11,F,CUCHEA NOGAL,mareos,Diabetes,San Juan de Cutervo
14610411,Rosa Mónica García Pérez,1983-01-01,M,CASERIO SAN ISIDRO,"náuseas, dolor abdominal",Gastritis,San Juan de Cutervo
85120201,Rosa Laura García Cruz,2007-04-09,M,CASERIO TOCHEPAMPA,"estornudos, picazón",Alergia,San Juan de Cutervo
98135334,Jorge Héctor Herrera Cruz,1995-06-17,F,LAS JUNTAS,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
80649837,Jesús Gloria Flores Gutiérrez,1988-03-07,M,SAN ISIDRO,ojos llorosos,Migraña,San Juan de Cutervo
38240035,Jorge Mónica Gutiérrez Rojas,2003-10-07,F,VISTA ALEGRE,opresión en el pecho,Asma,San Juan de Cutervo
19702746,Juan Mónica López García,1975-06-12,M,CHURAZ,"estornudos, picazón",Alergia,San Juan de Cutervo
13632262,Ana Alberto Silva García,2002-09-26,M,SANTA RITA,,,San Juan de Cutervo
23787770,Ana Olga Cruz López,2015-06-23,F,OTRO. CARRETERA A MERENDANA NRO. PUERTA SN PISO.02,fiebre,Gripe,San Juan de Cutervo
84994396,Pedro Andrés Cruz Martínez,2005-03-28,F,LA PACCHA MIRAFLORES,"dificultad para respirar, fiebre",COVID-19,San Juan de Cutervo
79978362,Lucía Isabel Gutiérrez Flores,1970-03-30,F,CASERIO YAPANA,"dolor abdominal, acidez estomacal, náuseas",Gastritis,San Juan de Cutervo
59166924,Marta Luisa Silva Rodríguez,1950-05-04,F,CALLAYUC,dolor de cabeza,Asma,San Juan de Cutervo
81048310,Luis Roberto Paredes Castillo,2002-05-17,M,SAN JUAN DE CHIORRILOS,tos,,San Juan de Cutervo
45399046,Marta Carolina Flores Herrera,2003-04-18,F,CASERIO LAGUNAS,"fiebre, dolor de garganta",Gripe,San Juan de Cutervo
50024621,Ana Natalia Gutiérrez Rodríguez,1997-01-08,M,EL CUMBE,"náuseas, dolor de cabeza",Diabetes,San Juan de Cutervo
29225598,Luis Andrés Delgado Flores,2022-09-01,F,SAN JUAN DE CHORRILLOS,"sibilancias, opresión en el pecho",Asma,San Juan de Cutervo
90972174,Miguel Laura López Rodríguez,1957-01-22,F,SAN ANTONIO DE VILUCO,,,San Juan de Cutervo
13616746,Carlos Raúl Rojas Castillo,2018-09-15,F,OTRO. EL SALLOC NRO. PUERTA SN PISO.01,,,San Juan de Cutervo
