DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
10695860,Jesús Mónica Gutiérrez Martínez,2011-02-21,M,SAN ISIDRO,"sensibilidad a la luz, dolor de cabeza",Migraña,Santo Tomás
59860996,Juan Mónica García González,2004-06-17,F,JR. COMERCIO NRO. PUERTA SN PISO.01,"mareos, visión borrosa, dolor de cabeza",Hipertensión,Santo Tomás
76539536,Pedro Raúl Delgado Martínez,2010-03-05,F,C.P.EL CUMBE,"pérdida de olfato, tos seca",COVID-19,Santo Tomás
66332337,Miguel Alberto Ramírez Gutiérrez,1994-10-08,F,OTRO BATANCILLO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"acidez estomacal, náuseas",Gastritis,Santo Tomás
71263741,Carlos Andrés Cruz López,1996-12-10,M,CASERIO SAN JOSE DE LIRIO,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Santo Tomás
14071725,Miguel Claudia González Delgado,2007-02-09,M,CASERIO EL CUMBE,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santo Tomás
64668211,María Gloria Ramírez Paredes,1996-10-10,M,UNION SAN JOSE,"estornudos, picazón",Gastritis,Santo Tomás
70541581,Marta David Rojas Rodríguez,1998-02-26,F,OTRO FILADELFIA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"congestión nasal, fiebre, dolor de garganta",Gripe,Santo Tomás
71824803,Rosa Claudia Mendoza Gutiérrez,1988-04-10,M,OTRO. CAMINO A SAN JOSE DE LIRI NRO. PUERTA SN PISO.01,"dolor de garganta, fiebre, tos",Gripe,Santo Tomás
44331313,Miguel Diego Ramírez Mendoza,1999-09-28,M,CASERIO SAN ISIDRO,dificultad para respirar,Gripe,Santo Tomás
28511287,Jesús Eduardo Mendoza Gutiérrez,1962-02-17,M,SAN JOSE DE LIRIO,"opresión en el pecho, dificultad para respirar",Asma,Santo Tomás
19745690,Rosa Claudia Sánchez Paredes,2010-06-22,F,CUCHEA,"tos seca, fiebre",COVID-19,Santo Tomás
99213397,Pedro Gloria Silva Delgado,1986-12-22,F,OTRO. SANTA ROSA NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santo Tomás
21985184,Jorge Mónica Flores López,2017-02-14,F,OTRO. HUERTILLAS NRO. PUERTA SN PISO.01,"ojos llorosos, estornudos",Diabetes,Santo Tomás
13599126,Miguel Sara Cruz Silva,1973-03-04,F,C.P.EL CUMBE,fiebre,Migraña,Santo Tomás
12312277,José Eduardo Silva González,2004-07-01,M,.EL CUMBE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Tomás
56289218,Verónica Isabel Herrera Rodríguez,2019-03-26,M,OTRO. QUEROMARCA NRO. PUERTA SN PISO.01,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Santo Tomás
63445567,Carmen Mendoza Silva,2014-01-03,M,CALLAYUC,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Santo Tomás
14514413,Miguel Roberto Delgado Martínez,1968-08-09,M,,"opresión en el pecho, sibilancias",Asma,Santo Tomás
38674583,Luis Rojas Herrera,2013-03-04,M,CASERIO PUQUIO,"dificultad para respirar, pérdida de olfato",Hipertensión,Santo Tomás
62479054,Jesús Olga Herrera Paredes,2006-03-23,F,OTRO PAMPA GRANDE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Tomás
89359206,Yolanda Eduardo López Ramírez,1957-06-01,F,CALLAYUC,"fiebre, dificultad para respirar",COVID-19,Santo Tomás
95795421,Jesús Diego Sánchez Ramírez,2006-11-19,F,CASERIO PUQUIO,"visión borrosa, mareos",Hipertensión,Santo Tomás
57726106,José Luisa Torres Paredes,2016-12-04,F,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho",Asma,Santo Tomás
45931397,Carmen Raúl Torres Castillo,1992-01-22,F,CASERIO SANTA RITA,picazón,Migraña,Santo Tomás
32344433,Carmen Castillo Silva,2008-12-02,M,CHURAZ,"náuseas, dolor abdominal",Gastritis,Santo Tomás
67184829,Ángel Luisa Rojas García,1998-04-18,F,OTRO. HUABAL NRO. PUERTA SN PISO.01,"micción frecuente, cansancio",Diabetes,Santo Tomás
86063228,Ángel Alberto Castillo Paredes,1925-11-25,M,CASERIO SAN JOSE,"sensibilidad a la luz, dolor de cabeza",Gripe,Santo Tomás
12262563,María Claudia Castillo Sánchez,1965-08-02,F,EL CUMBE,"congestión nasal, tos, dolor de garganta",Gripe,Santo Tomás
10014843,Ana Pérez Paredes,2003-12-15,F,OTRO SAN ISIDRO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,estornudos,Alergia,Santo Tomás
25473157,Sandra Mónica Paredes Cruz,2012-01-10,M,CHONTAS,,Migraña,Santo Tomás
60481398,Lucía Claudia García Torres,1998-03-30,M,VILUCO,"tos seca, pérdida de olfato",COVID-19,Santo Tomás
39592283,Ana Delgado Silva,2021-02-11,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias",Asma,Santo Tomás
65162441,Yolanda Natalia Ramírez Martínez,2013-10-25,M,VISTA ALEGRE,"dolor de garganta, fiebre, congestión nasal",Gripe,Santo Tomás
13903381,Sandra Luisa Rodríguez Paredes,2000-12-10,F,CASERIO YAPANA,dolor de cabeza,,Santo Tomás
39739295,Lucía Marco Rodríguez Vargas,2014-06-04,M,LA UNION,"ojos llorosos, estornudos",Alergia,Santo Tomás
81975589,Ángel Olga Castillo Herrera,1984-03-24,M,EL CUMBE,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Tomás
49160701,Patricia Sara González Paredes,2013-11-17,M,"CA CAHUIDE, 0  11Z 01",tos,,Santo Tomás
98172708,Juan Laura Herrera Cruz,2013-04-27,F,CASERIO YAPANA,"dolor de cabeza, visión borrosa",Hipertensión,Santo Tomás
10217958,Carmen Marco Paredes Rodríguez,2014-09-24,M,CALLAYUC,"dolor de cabeza, visión borrosa",Alergia,Santo Tomás
12729326,María Sara Torres Rojas,1992-03-02,M,CALLE. CALLAYUC NRO. PUERTA SN PISO.01,"visión borrosa, dolor de cabeza",Migraña,Santo Tomás
98388065,Marta Natalia Rojas González,2017-02-09,M,OTRO. SANTA TERESA DE QUEROMARCA NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santo Tomás
32776215,Yolanda Sara Torres Pérez,2013-12-16,M,SAN JOSE DE LIRIO,sibilancias,COVID-19,Santo Tomás
62797753,Luis Luisa Martínez Vargas,2017-02-22,F,OTRO. EL LIMON NRO. PUERTA SN PISO.01,"mareos, visión borrosa",Hipertensión,Santo Tomás
85550981,Pedro Olga Paredes Cruz,2020-03-28,M,CASERIO CHURAZ,"picazón, ojos llorosos",Alergia,Santo Tomás
36030631,Sandra Andrés Castillo Delgado,1979-07-23,M,CASERIO CUCHEA,"sensibilidad a la luz, náuseas",COVID-19,Santo Tomás
32063803,María Pablo Ramírez Rojas,1992-09-30,M,C.P.EL CUMBE,"estornudos, picazón",Alergia,Santo Tomás
23756164,Jesús Laura Rodríguez Flores,1961-06-01,M,CALLAYUC,,,Santo Tomás
70376647,Rosa David Castillo Paredes,1972-05-06,F,CASERIO CHONTAS ALTAS,"micción frecuente, cansancio",Diabetes,Santo Tomás
20059631,Carmen Alberto Delgado Mendoza,1963-05-06,M,CHIPLE,"fiebre, tos",COVID-19,Santo Tomás
14367031,José Isabel López Vargas,1989-08-15,M,CASERIO LLANGUA,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santo Tomás
45249912,Verónica Andrés López García,1942-05-09,M,,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Santo Tomás
10825981,Carmen Gloria Sánchez Ramírez,2006-10-11,F,C.P.EL CUMBE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Santo Tomás
21416269,Carlos Olga Gutiérrez Torres,1996-02-14,F,CHONTAS ALTO,"náuseas, dolor abdominal",Gastritis,Santo Tomás
10196859,Miguel Raúl Pérez Silva,2003-04-30,F,CASERIO BATANCILLO,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santo Tomás
53295928,Yolanda Claudia López Flores,2016-01-30,F,SAN ISIDRO,"estornudos, picazón, ojos llorosos",Alergia,Santo Tomás
50341990,Rosa Luisa Paredes Delgado,1994-07-24,F,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Santo Tomás
22942244,Ángel Alberto Mendoza Rodríguez,2001-10-16,M,UNION SAN JOSE,"tos, dolor de garganta",Gripe,Santo Tomás
49219261,Miguel Isabel Rodríguez González,1947-05-10,F,SAN ISIDRO,"dificultad para respirar, fiebre, pérdida de olfato",COVID-19,Santo Tomás
28339497,Fernando Andrés Gutiérrez Silva,1984-10-29,F,EL CUMBE,"estornudos, ojos llorosos, picazón",Alergia,Santo Tomás
97550442,Sandra Sara Flores García,1990-03-26,F,CAS SANTA FE,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Santo Tomás
10195667,Carlos Gloria Sánchez Torres,1991-02-14,F,OTRO. PERLAMAYO NRO. PUERTA SN PISO.01,"picazón, ojos llorosos",Alergia,Santo Tomás
25566328,Carmen Gloria Vargas López,2005-07-01,F,EL CUMBE,"dificultad para respirar, opresión en el pecho",Asma,Santo Tomás
95364797,Jesús Gloria Gutiérrez Martínez,2021-06-24,F,DISTRITO CALLAYUC,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santo Tomás
96983848,Lucía Diego González Cruz,1990-06-10,M,CASERIO UNION SAN JOSE,"sibilancias, dificultad para respirar",Asma,Santo Tomás
47181810,María Carolina Cruz Herrera,1974-09-08,M,EL CUMBE,"opresión en el pecho, sibilancias",Asma,Santo Tomás
31518755,Carlos Claudia Mendoza Rodríguez,2021-02-11,M,CASERIO SAN JOSE,"dificultad para respirar, sibilancias",Asma,Santo Tomás
79621106,Pedro Carolina Sánchez Vargas,2016-07-23,M,PUQUIO,"picazón, estornudos",Alergia,Santo Tomás
42324278,Patricia David López Vargas,1978-12-04,F,COMERCIO SN,,Asma,Santo Tomás
67410600,Jorge Pablo Delgado Ramírez,2020-06-29,F,CASERIO VILUCO,,,Santo Tomás
25881928,Lucía David Flores Vargas,2008-02-17,F,SAN JOSE,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santo Tomás
84641850,María Alberto Pérez Mendoza,1971-10-07,F,CALLAYUC,"tos, congestión nasal",Gripe,Santo Tomás
42793261,Ana Marco López Castillo,1991-05-30,F,05SAN ISIDRO,fiebre,Diabetes,Santo Tomás
28045223,Yolanda Alberto Paredes Ramírez,1986-08-12,F,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal",Gastritis,Santo Tomás
18721906,Carmen Roberto Flores Martínez,1991-07-12,M,CARR. PUQUIO NRO. PUERTA SN PISO.01,"náuseas, sensibilidad a la luz",Migraña,Santo Tomás
81496944,José Pablo Sánchez Cruz,1982-08-11,M,OTRO. BATANCILLO NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas",Migraña,Santo Tomás
12984302,Carmen Alberto Pérez Vargas,1998-06-19,M,SAN JUAN DE CHORRILLOS,"congestión nasal, dolor de garganta",Gripe,Santo Tomás
32070613,Verónica Claudia Pérez Martínez,1999-12-08,M,,,,Santo Tomás
86812827,Yolanda Alberto López Delgado,1999-06-20,M,C.P.EL CUMBE,"sed excesiva, micción frecuente",Diabetes,Santo Tomás
46627963,José Mónica Rojas Delgado,1935-12-07,F,EL CUMBE,"dolor de garganta, congestión nasal, fiebre",Gripe,Santo Tomás
85781710,Rosa Pablo Gutiérrez Vargas,1965-11-20,M,CASERIO YAPANA,"dolor de cabeza, visión borrosa",Hipertensión,Santo Tomás
71207556,Marta Gloria Rodríguez Vargas,1950-06-06,M,OTRO SAN JOSE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dificultad para respirar, sibilancias",Asma,Santo Tomás
71794139,Rosa Roberto Silva Torres,2008-02-17,F,SAN JOSE,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santo Tomás
74784717,José Roberto López Herrera,1999-02-21,M,OTRO. SAN JUAN DE CHIPLE NRO. PUERTA SN PISO.02,tos,,Santo Tomás
69317966,Marta Luisa Sánchez González,2023-10-08,F,CUMBE,"mareos, visión borrosa",Hipertensión,Santo Tomás
59566367,Verónica Mónica Sánchez Herrera,1942-08-20,F,,"ojos llorosos, picazón, estornudos",Alergia,Santo Tomás
97271020,Lucía David Paredes Cruz,2006-05-28,F,BATANCILLO,"cansancio, micción frecuente",Diabetes,Santo Tomás
48782871,Rosa Marco Martínez Sánchez,1994-12-26,M,OTRO. SECTOR SANTA ROSA NRO. PUERTA SN PISO.01,tos,,Santo Tomás
67750784,Miguel Alberto Herrera Castillo,1963-03-28,F,CASERIO CHONTAS ALTAS,"congestión nasal, dolor de garganta, fiebre",Gripe,Santo Tomás
20020139,Yolanda Eduardo Cruz Delgado,1994-08-04,M,OTRO DEBAJO CAMINO PORVENIR SN   PISO 01,"estornudos, picazón, ojos llorosos",Alergia,Santo Tomás
95725472,María Raúl Rojas Mendoza,2021-01-31,M,CASERIO CUCHEA,mareos,Hipertensión,Santo Tomás
70300236,María Carolina Cruz Mendoza,1976-08-07,M,EL CUMBE,tos,,Santo Tomás
21081663,Verónica Natalia Herrera Sánchez,1970-02-28,M,CASERIO SAN JUAN DE CHORRILLOS,"pérdida de olfato, tos seca, fiebre",COVID-19,Santo Tomás
27047130,Ángel Eduardo Ramírez Silva,2010-07-10,F,UNION DE SAN JOSE,"mareos, dolor de cabeza",Hipertensión,Santo Tomás
99059225,Verónica Pablo Rodríguez Herrera,1979-09-09,F,SAN JOSE DE LIRIO,"tos, fiebre, congestión nasal",Gripe,Santo Tomás
14679489,José Claudia Gutiérrez López,1995-06-22,M,CHONTAS,"sed excesiva, micción frecuente, cansancio",Diabetes,Santo Tomás
22478782,Marta Raúl Rojas Torres,2004-11-12,M,CASERIO CHONTAS,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Santo Tomás
95694433,Sandra Luisa Martínez Flores,1987-07-26,M,EL CUMBE,"tos, fiebre",Gripe,Santo Tomás
80876817,Ángel Olga Herrera López,1970-03-30,F,CASERIO YAPANA,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Santo Tomás
94408363,Pedro Luisa Martínez González,1985-05-27,F,CASERIO CHONTAS,fiebre,,Santo Tomás
95055214,Rosa García Gutiérrez,1974-05-16,M,CASERIO YAPANA,,,Santo Tomás
67650498,Luis Carolina Pérez Sánchez,2005-09-25,M,05YAPANA,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Santo Tomás
52180634,Sandra Héctor Paredes Silva,2023-12-10,M,SAN JOSÉ DE LIRIO,"visión borrosa, mareos",Hipertensión,Santo Tomás
11065453,Sandra Marco González Delgado,1957-06-01,F,GRAMALOTILLO,,,Santo Tomás
58033785,Carmen Laura Martínez Pérez,2002-08-17,F,OTRO. COSTADO DE LA PRIMARIA NRO. PUERTA SN PISO.01,"opresión en el pecho, sibilancias",Asma,Santo Tomás
86851991,Fernando Isabel Pérez Herrera,1976-07-21,M,SANTA ROSA,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santo Tomás
28120659,Juan Héctor Martínez Paredes,1982-07-25,M,CASERIO YAPANA,"sed excesiva, micción frecuente",Diabetes,Santo Tomás
69469654,Fernando Diego Flores Cruz,1997-03-25,M,OTRO PUQUIO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"tos, dolor de garganta",Gripe,Santo Tomás
82122673,Carlos Flores García,2005-12-07,M,CALLE LA LIBERTAD NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,COVID-19,Santo Tomás
72275478,Sandra Olga Rojas Ramírez,1973-03-24,M,EL CUMBE,"visión borrosa, dolor de cabeza",Hipertensión,Santo Tomás
47803314,Verónica Sara Rodríguez González,1965-11-03,F,CASERIO CHONTAS BAJAS,"náuseas, dolor de cabeza",Migraña,Santo Tomás
50015498,Yolanda Diego González Gutiérrez,1960-02-15,F,EL CUMBE,"dolor de garganta, tos, congestión nasal",Gripe,Santo Tomás
89831979,Verónica Carolina Mendoza Vargas,1993-03-04,M,OTRO. TOCHEPAMPA NRO. PUERTA SN PISO.01,"cansancio, sed excesiva, micción frecuente",Diabetes,Santo Tomás
80204105,Jorge David Gutiérrez Delgado,2008-06-28,F,CALLAYUC,picazón,Gripe,Santo Tomás
88850476,Miguel Sara Herrera Rodríguez,2006-02-03,F,SAN JUAN BAUTISTIA,estornudos,Asma,Santo Tomás
54533387,Jorge Olga Sánchez Rodríguez,1973-06-07,M,OTRO CERCA INSTITUCION EDUCATI SN   PISO 01,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Santo Tomás
47075695,Carlos Isabel Torres Sánchez,2011-05-03,M,CASERIO SAN JOSE,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,Santo Tomás
76592744,Yolanda Isabel Pérez Silva,1987-09-10,F,EL CUMBE,"tos, dolor de garganta",Gripe,Santo Tomás
36800433,Ángel David Cruz Silva,2018-06-28,M,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santo Tomás
67771497,Fernando Pablo Pérez Gutiérrez,1980-03-20,M,CHONTAS,,,Santo Tomás
67774798,Carmen Marco Ramírez López,1999-07-24,F,SAN JOSE DE LIRIO,"sensibilidad a la luz, náuseas",Migraña,Santo Tomás
29439719,Ana Mónica Castillo García,1985-01-01,F,OTRO. NUEVO PIURITA NRO. PUERTA SN PISO.01,"dificultad para respirar, opresión en el pecho",Asma,Santo Tomás
51686796,Sandra Paredes Flores,1974-08-14,F,CASERIO YUBE,fiebre,,Santo Tomás
76300394,Miguel Sara Pérez Delgado,1987-01-20,F,BATANCILLO,,,Santo Tomás
32582749,Ana Claudia Herrera Torres,1984-05-23,M,OTRO CAMINα A YUBE SN   PISO 01,"picazón, ojos llorosos, estornudos",Alergia,Santo Tomás
60491389,Jorge Natalia Vargas Ramírez,1999-01-10,F,CARR. CHOLOQUE NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal",Gastritis,Santo Tomás
18785096,Ángel Isabel Ramírez Martínez,2002-03-01,M,CASERIO SAN JOSE DE LIRIO,"sibilancias, opresión en el pecho",Asma,Santo Tomás
95084004,Sandra David Torres Rodríguez,1961-11-06,M,COMUNIDAD EL CUMBE,"sensibilidad a la luz, dolor de cabeza",Migraña,Santo Tomás
42826039,Rosa Marco Rojas Sánchez,2002-12-03,F,OTRO VILUCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"pérdida de olfato, fiebre",COVID-19,Santo Tomás
38567785,Pedro Eduardo García Gutiérrez,1991-01-19,F,SAN JOSE,"mareos, dolor de cabeza",Hipertensión,Santo Tomás
15507489,Fernando Héctor Pérez González,1965-12-26,F,CALLAYUC,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Tomás
81170326,Patricia Olga Martínez Vargas,2001-01-06,M,EL CUMBE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santo Tomás
99451837,Miguel Roberto Pérez González,1974-05-16,M,CASERIO SALLOC,"ojos llorosos, estornudos, picazón",Alergia,Santo Tomás
63466744,Luis Carolina Herrera Castillo,2007-05-21,F,CALLE. SANZ PEÑA SN NRO. PUERTA SN PISO.01,fiebre,,Santo Tomás
35968958,Luis Gloria Vargas Rojas,2019-01-06,M,OTRO. FILADELFIA NRO. PUERTA SN PISO.01,"cansancio, micción frecuente, sed excesiva",Diabetes,Santo Tomás
85007080,Ángel Claudia López Delgado,2004-08-01,M,CASERIO CHURAZ,estornudos,Alergia,Santo Tomás
10266382,Jesús Mónica Rojas Vargas,1997-12-01,M,OTRO. CHORRILLOS NRO. PUERTA SN PISO.01,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Santo Tomás
37787086,Luis Roberto Castillo Gutiérrez,2018-06-20,M,OTRO. CUMBE NRO. PUERTA SN PISO.01,sed excesiva,Asma,Santo Tomás
52985011,Luis Sara Cruz García,2018-01-21,F,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,"opresión en el pecho, dificultad para respirar, sibilancias",Asma,Santo Tomás
76970676,Carlos Carolina Rojas Paredes,1980-07-27,F,CHONTA ALTA,"mareos, visión borrosa",Diabetes,Santo Tomás
15125251,Fernando Sara Cruz González,2008-03-03,F,CUCHEA,"opresión en el pecho, sibilancias",Asma,Santo Tomás
88636950,Jesús Sara Gutiérrez Silva,2012-02-04,M,SANTA RITA,náuseas,Alergia,Santo Tomás
85726671,Carlos Héctor Cruz Castillo,1986-04-20,M,OTRO PANPA GRANDE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dificultad para respirar, sibilancias, opresión en el pecho",Asma,Santo Tomás
67556266,José David Herrera Rodríguez,1977-04-05,F,CASERIO FILADELFIA,"dificultad para respirar, tos seca, fiebre",COVID-19,Santo Tomás
14097718,Verónica Sara Cruz García,2006-03-01,F,CASERIO CHONTAS ALTAS,"ojos llorosos, picazón",Alergia,Santo Tomás
26152701,José Isabel Rodríguez Gutiérrez,1993-03-26,M,QUEROMARCA,"cansancio, micción frecuente, sed excesiva",Diabetes,Santo Tomás
65964123,Lucía Carolina Delgado Martínez,2006-09-20,F,SAN JUAN BAUTISTA,"tos, dolor de garganta, congestión nasal",Gripe,Santo Tomás
39118405,Miguel Claudia Rojas Mendoza,2001-03-25,M,OTRO. A COSTADO DE LA PRIMARIA NRO. PUERTA SN PISO.02,,,Santo Tomás
39371862,Miguel Pablo Gutiérrez Martínez,2004-11-24,M,CUCHEA,"acidez estomacal, náuseas, dolor abdominal",Gastritis,Santo Tomás
65844977,Marta Raúl Paredes Castillo,1989-10-05,M,OTRO. CHONTAS BAJAS NRO. PUERTA SN PISO.01,"dolor de cabeza, mareos",Hipertensión,Santo Tomás
98309365,Ana Marco Herrera Silva,1983-10-08,M,,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santo Tomás
48014877,Rosa Olga Castillo Flores,2017-03-30,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.02,"dolor abdominal, acidez estomacal",Gastritis,Santo Tomás
23276873,Rosa Pablo Gutiérrez Flores,2005-02-16,M,SAN JUAN DE CHORRILLOS,"visión borrosa, dolor de cabeza",Hipertensión,Santo Tomás
46498078,Verónica Delgado Flores,2002-10-27,F,EL LIMON,"cansancio, micción frecuente, sed excesiva",Diabetes,Santo Tomás
43591176,Fernando Claudia Ramírez Flores,1925-05-20,F,,"sibilancias, opresión en el pecho",Asma,Santo Tomás
71629241,Carlos Héctor Silva Herrera,1988-06-07,F,CLL. SN SN   PISO 01,"pérdida de olfato, tos seca",COVID-19,Santo Tomás
51424488,María Isabel Herrera Flores,2007-01-10,M,CASERIO LA CONGA,,,Santo Tomás
95635229,Yolanda Mendoza Torres,2022-03-19,M,CASERIO BATANCILLO,"picazón, estornudos, ojos llorosos",Alergia,Santo Tomás
86196776,Yolanda Isabel Martínez Castillo,2021-09-23,M,CASERIO MERENDANA,,,Santo Tomás
67115796,Juan Olga Vargas Paredes,2020-10-20,F,CASERIO SAN ANTONIO DE VILUCO,,,Santo Tomás
96950176,Lucía Delgado Gutiérrez,2010-11-04,F,CASERIO LA LLANGUA,"cansancio, micción frecuente",Hipertensión,Santo Tomás
37308938,Jorge Claudia Cruz Torres,1995-03-06,F,OTRO EL PORVENIR NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, sensibilidad a la luz",Migraña,Santo Tomás
85494034,José Claudia Ramírez Torres,2015-09-13,F,OTRO. SAN JOSE NRO. PUERTA SN PISO.01,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Tomás
68799424,Yolanda Sara Flores Rojas,2014-12-16,M,TUPAC AMARU SN,"visión borrosa, mareos",Hipertensión,Santo Tomás
27578028,María Sara Herrera Martínez,1998-09-23,M,OTRO. CAMINO A LA CAPILLA NRO. PUERTA SN PISO.01,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Santo Tomás
35718945,Carmen Diego Pérez Rodríguez,1993-08-28,M,COMUNIDAD DE SAN JUAN DE CHORRILLOS,"dolor de cabeza, náuseas",Gripe,Santo Tomás
21687475,Ana Pablo González García,1979-06-02,M,OTRO. NUEVO PIURITA NRO. PUERTA SN PISO.01,,,Santo Tomás
65052251,Juan Alberto Paredes Mendoza,2008-09-30,M,CASERIO NUEVO PIURA,"pérdida de olfato, tos seca",Hipertensión,Santo Tomás
70835779,Marta Sara Martínez Flores,1972-12-08,F,CHURAZ,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,Santo Tomás
15104792,Jorge Diego Castillo Pérez,2006-10-17,F,CASERIO SAN ANTONIO DE VILUCO,fiebre,Hipertensión,Santo Tomás
25930236,Jorge Raúl Castillo López,1985-06-09,M,,dolor de cabeza,,Santo Tomás
26131296,José Luisa Delgado Rojas,2024-07-11,M,CASERIO SAN JUAN BAUTISTA,"cansancio, sed excesiva",Diabetes,Santo Tomás
23843249,Jorge Gloria Vargas Gutiérrez,2012-05-27,M,EL CUMBE,"dificultad para respirar, opresión en el pecho",Asma,Santo Tomás
32640009,Rosa Héctor Torres Mendoza,2015-11-17,M,CASERIO BATANCILLO,"dolor de cabeza, sensibilidad a la luz",Migraña,Santo Tomás
72593859,Ana Sara Vargas González,1970-05-15,F,OTRO CAMINO A LIRIO SN   PISO 01,"visión borrosa, mareos, dolor de cabeza",Hipertensión,Santo Tomás
59470309,Carlos Pablo Cruz Ramírez,2008-03-03,F,CUCHEA,"opresión en el pecho, sibilancias",Asma,Santo Tomás
38676073,María Marco Torres Rojas,1970-01-01,M,SAN ISIDRO,"micción frecuente, sed excesiva",Diabetes,Santo Tomás
49785761,Sandra Luisa Vargas Rodríguez,2001-05-04,M,SAN JOSE,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santo Tomás
82876329,Fernando Laura Delgado Herrera,2023-05-02,F,CASERIO BATANCILLO,fiebre,,Santo Tomás
41515802,Verónica Sara Vargas Rojas,2020-06-10,F,,"fiebre, congestión nasal, tos",Gripe,Santo Tomás
21555638,Rosa Gloria Castillo Torres,2002-06-21,M,OTRO FILADELFIA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,,,Santo Tomás
51551606,Patricia Pablo Herrera Gutiérrez,2004-02-21,F,CASERIO SAN JOSE,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santo Tomás
54228056,Pedro Héctor Flores Castillo,2007-03-28,F,CALLE COMERCIO S/N,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Santo Tomás
65866883,Patricia Carolina Vargas Rodríguez,1996-08-09,M,SAN ISIDRO,"fiebre, tos seca, pérdida de olfato",COVID-19,Santo Tomás
56207596,Ana Laura Rodríguez Flores,1984-12-05,F,C.P.EL CUMBE,"picazón, estornudos, ojos llorosos",Alergia,Santo Tomás
27817890,Ana Marco Flores Paredes,1958-03-24,F,CALLAYUC,"cansancio, sed excesiva",Migraña,Santo Tomás
33268425,Lucía Claudia Pérez Silva,1977-04-14,M,PUERTO CHIPLE,,Alergia,Santo Tomás
54642188,Jorge Olga Cruz Rodríguez,1990-08-27,M,CASERIO CHONTAS BAJO,"visión borrosa, dolor de cabeza",Hipertensión,Santo Tomás
58125569,Lucía Isabel Castillo Gutiérrez,1999-12-22,M,CASERIO YAPANA,"fiebre, dificultad para respirar, pérdida de olfato",COVID-19,Santo Tomás
