DNI,Asegurado,FecNac,SEXO,CPP,síntomas,enfermedad detectada,Distrito
85010385,Sandra Andrés Ramírez Silva,1993-02-17,M,CASERIO SAN JUAN BAUTISTA,"picazón, estornudos",COVID-19,Santa Cruz
52318148,Luis Carolina Silva Rojas,2005-04-19,M,SAN ANTONIO DE VILUCO,"congestión nasal, tos, dolor de garganta",Gripe,Santa Cruz
57792409,Carlos Mónica Martínez Torres,1954-12-05,M,SAN ISIDRO,,Alergia,Santa Cruz
88164781,Yolanda Alberto Rodríguez López,2020-03-29,F,CASERIO SAN JUAN DE CHORRILLOS,,,Santa Cruz
99311036,José Mónica Flores Cruz,2020-03-21,F,CASERIO SAN JOSE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Santa Cruz
29582507,José Olga Cruz García,1983-06-10,F,SAN JUAN BAUTISTA,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
55736778,Rosa Héctor Castillo Martínez,1944-03-12,F,,"ojos llorosos, picazón, estornudos",Alergia,Santa Cruz
83394766,Rosa Mónica Delgado Flores,1942-07-24,M,CASERIO SAN JOSE,"cansancio, sed excesiva, micción frecuente",Diabetes,Santa Cruz
68338408,María Eduardo Rojas Mendoza,1997-06-25,M,CHURAZ,"estornudos, ojos llorosos, picazón",Alergia,Santa Cruz
78838933,Rosa Marco Sánchez Herrera,2011-02-22,M,C.P.EL CUMBE,,,Santa Cruz
54128339,Yolanda Andrés Vargas Martínez,1971-01-01,M,CASERIO YAPANA,,,Santa Cruz
40157993,Sandra Diego Delgado García,1955-06-15,F,CASERIO BATANCILLO,"sibilancias, dificultad para respirar",Asma,Santa Cruz
47111467,Pedro Luisa García Delgado,1966-04-28,M,COMERCIO SN,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Santa Cruz
73277920,Verónica Laura Gutiérrez Rojas,2001-08-16,F,OTRO. PAMPA GRANDE NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
95279909,Luis Raúl Castillo Ramírez,1970-08-19,F,CALLAYUC,"dolor de cabeza, visión borrosa",Gastritis,Santa Cruz
71178292,Luis Carolina Rojas González,2005-08-06,F,SANTA RITA,"tos seca, pérdida de olfato",COVID-19,Santa Cruz
89285697,Yolanda David González García,2012-10-18,F,CHURAZ,"dolor de cabeza, náuseas, sensibilidad a la luz",Migraña,Santa Cruz
55767844,Pedro Sara García Paredes,1960-01-16,M,CASERIO SAN ISIDRO,"picazón, estornudos",Alergia,Santa Cruz
34656083,Jorge Héctor Cruz García,1995-05-08,F,CASERIO SANTA ROSA,picazón,Migraña,Santa Cruz
34342860,Ana Claudia Pérez Herrera,1978-10-28,F,LA UNION,"dificultad para respirar, pérdida de olfato, fiebre",COVID-19,Santa Cruz
49784166,Yolanda Herrera Rodríguez,1957-03-25,F,CALLAYUC,"dificultad para respirar, opresión en el pecho",Asma,Santa Cruz
29946691,Fernando Torres Cruz,2021-09-05,F,EL SALLO,"fiebre, pérdida de olfato",COVID-19,Santa Cruz
68255904,Ana Eduardo Martínez Pérez,2017-05-03,M,OTRO CHURAZ NRO.S BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Santa Cruz
89986964,Yolanda Héctor Torres Paredes,1995-07-28,M,EL SALLOC,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Santa Cruz
84662851,Lucía Alberto Sánchez Herrera,1960-10-04,M,CASERIO SAN JOSE,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santa Cruz
83086425,Sandra Pablo Gutiérrez Cruz,2003-05-08,M,OTRO. HUERTILLAS NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal",Gastritis,Santa Cruz
30131695,Rosa Alberto Vargas Mendoza,1994-09-06,F,CALLAYUC,"cansancio, sed excesiva",Diabetes,Santa Cruz
30244799,Ana Héctor Rojas Sánchez,1969-08-28,F,CALLAYUC,"picazón, ojos llorosos, estornudos",Alergia,Santa Cruz
57818939,Lucía Diego Gutiérrez Martínez,2003-06-16,M,EL CUMBE,"mareos, visión borrosa",Hipertensión,Santa Cruz
36834329,Verónica Martínez Paredes,2001-09-18,M,SAN JUAN BAUTISTIA,"dolor de cabeza, náuseas",Migraña,Santa Cruz
85466268,Patricia Carolina Ramírez Delgado,2007-04-19,M,SANTA RITA,"fiebre, dolor de garganta",Gripe,Santa Cruz
29151591,Luis Alberto Ramírez González,1976-02-07,F,CALLAYUC,,,Santa Cruz
74742408,María Diego Gutiérrez Castillo,2006-11-19,F,CASERIO PUQUIO,"visión borrosa, mareos",Hipertensión,Santa Cruz
98386916,Patricia Gloria Torres López,1998-04-27,M,SAN ISIDRO,dolor de cabeza,,Santa Cruz
45779466,Jorge Carolina Rojas Gutiérrez,1964-12-15,M,OTRO. LAGUNAS NRO. PUERTA SN PISO.02,"dolor abdominal, náuseas",Gastritis,Santa Cruz
62533677,Yolanda Luisa Cruz Rojas,2000-01-10,M,CASERIO CHURAZ,,Diabetes,Santa Cruz
95807870,José Héctor Delgado Vargas,1992-04-07,F,OTRO. CASERIO LIMON NRO. PUERTA SN PISO.01,"dificultad para respirar, fiebre",COVID-19,Santa Cruz
60369823,Ana Gloria Ramírez Martínez,2022-12-13,M,CALLE COMERCIO S/N,,Hipertensión,Santa Cruz
58021463,Miguel Andrés Silva Delgado,2008-05-02,M,CASERIO GRAMALOTILLO,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santa Cruz
46330601,Jorge Pablo García Ramírez,1979-02-05,F,OTRO. CHORILLOS NRO. PUERTA SN PISO.01,"náuseas, dolor abdominal",Gastritis,Santa Cruz
40921257,Rosa Alberto Vargas Ramírez,1950-04-10,F,CUMBE,,,Santa Cruz
52338616,Jesús Andrés Ramírez Vargas,1973-07-29,M,CASERIO BATANCILLO,"fiebre, dificultad para respirar",COVID-19,Santa Cruz
68844252,Marta Andrés Pérez Flores,1968-01-07,F,CALLAYUC,,,Santa Cruz
51352730,Marta Gloria Rojas Rodríguez,1965-09-19,F,CALLE JAEN 111,"dolor de garganta, fiebre, congestión nasal",Gripe,Santa Cruz
41001932,Pedro Olga Ramírez Vargas,1985-04-17,M,CUCHEA,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santa Cruz
86577804,Carmen Mónica Mendoza López,2003-10-07,F,VISTA ALEGRE,opresión en el pecho,Asma,Santa Cruz
42789713,Verónica Gloria Gutiérrez Paredes,1983-10-01,F,EL CUMBE,"fiebre, tos",Gripe,Santa Cruz
46819633,Ana Raúl Rodríguez Silva,2015-09-25,F,OTRO. SAN ISIDRO NRO. PUERTA SN PISO.01,"dolor abdominal, acidez estomacal",Gastritis,Santa Cruz
14867952,Fernando Mónica Paredes Pérez,2012-08-12,M,BATANCILLO,"opresión en el pecho, sibilancias, dificultad para respirar",Asma,Santa Cruz
36215125,Luis Eduardo García Rojas,2001-05-04,M,SAN JOSE,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santa Cruz
13351892,Miguel Isabel Vargas Silva,1960-04-25,M,MERENDANA,"opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
52134819,Rosa Eduardo García Delgado,2005-03-09,M,SANTA RITA,"sed excesiva, micción frecuente",Diabetes,Santa Cruz
88727677,Sandra Sara González Rodríguez,1985-05-28,F,CHONTAS ALTAS,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santa Cruz
13024365,María Alberto Pérez Cruz,2019-02-26,F,OTRO. PUQUITO NRO. PUERTA SN PISO.01,"micción frecuente, cansancio, sed excesiva",Diabetes,Santa Cruz
14418802,Fernando Mónica Sánchez Rojas,1986-02-12,M,SECTOR BARRIOS ALTOS S/N,"cansancio, micción frecuente",Alergia,Santa Cruz
98915416,Luis Pablo Paredes Sánchez,1960-02-15,M,EL CUMBE,"pérdida de olfato, fiebre",Asma,Santa Cruz
22887258,Fernando Marco Ramírez Rodríguez,1995-03-23,F,OTRO SAN JUAN BAUTISTA NRO.SN BLOQUE. PISO.1 INTERIOR.  MZA.  LOTE. KM.,"mareos, visión borrosa",Alergia,Santa Cruz
12788497,Fernando Andrés Silva Martínez,2011-11-21,M,OTRO. NUEVO PIURITA NRO. PUERTA SN PISO.01,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Santa Cruz
68907875,Carmen Raúl García Vargas,1987-06-17,M,VILUCO,"dolor abdominal, acidez estomacal, náuseas",Gastritis,Santa Cruz
20412277,Patricia Pablo López Silva,1963-01-21,M,CALLAYUC,"visión borrosa, mareos",Diabetes,Santa Cruz
86266734,Miguel David Rojas Delgado,2014-06-25,F,CASERIO SAN JOSE,"sibilancias, dificultad para respirar",COVID-19,Santa Cruz
89593076,Fernando Raúl Vargas Mendoza,1976-05-11,F,SAN JUAN DE CHIPLE,"cansancio, micción frecuente, sed excesiva",Diabetes,Santa Cruz
94021986,Patricia Andrés González Rojas,2020-09-09,F,CASERIO SAN JOSE DE LIRIO,"congestión nasal, fiebre, dolor de garganta",Gripe,Santa Cruz
52648205,Rosa David Delgado Flores,2004-10-13,F,CUCHEA,"tos seca, fiebre",COVID-19,Santa Cruz
78137860,José Pablo Ramírez Rodríguez,2012-10-28,F,CASERIO CUCHEA,"picazón, ojos llorosos",Alergia,Santa Cruz
30559418,Pedro Luisa García López,2007-12-19,M,CASERIO SAN JUAN BAUTISTA,"fiebre, pérdida de olfato",COVID-19,Santa Cruz
87015159,Jorge Alberto Gutiérrez Pérez,2011-02-12,M,COMUNIDAD SAN ISIDRO,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santa Cruz
65668502,Lucía Alberto García Paredes,2010-01-10,M,YAPANA,"acidez estomacal, dolor abdominal, náuseas",Gastritis,Santa Cruz
74348540,Marta Diego Mendoza Silva,2007-03-19,M,SAN JOSE DE LIRIO,"fiebre, pérdida de olfato, dificultad para respirar",COVID-19,Santa Cruz
92662728,Carlos Diego Sánchez Mendoza,2022-11-16,M,CALLAYUC,"estornudos, ojos llorosos, picazón",Alergia,Santa Cruz
85802838,Ana Raúl Cruz Flores,1971-10-20,F,SAN JOSE DE LIRIO,"ojos llorosos, picazón",Alergia,Santa Cruz
20278545,Jesús Luisa González Mendoza,1961-12-27,M,EL CUMBE,dolor de cabeza,Asma,Santa Cruz
66404616,Juan Gloria Mendoza Flores,1959-09-11,M,SAN FRANCISCO,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santa Cruz
56986987,Miguel Mónica Silva Herrera,1963-01-30,M,SAN JUAN BAUTISTA,tos,,Santa Cruz
87259518,Marta Flores Castillo,2008-03-23,M,caserio san juan de chorrillos,"cansancio, sed excesiva",Diabetes,Santa Cruz
15896737,Carmen Pablo Sánchez Mendoza,2014-12-03,F,CALLAYUC,"dolor de cabeza, sensibilidad a la luz, náuseas",Migraña,Santa Cruz
18661613,Marta Olga López Pérez,1978-05-09,F,CASERIO BATANCILLO,,,Santa Cruz
45024252,Lucía Héctor Silva Paredes,1985-04-01,M,OTRO. SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"dolor de cabeza, visión borrosa",Hipertensión,Santa Cruz
79010094,María Luisa Castillo López,1943-01-02,M,OTRO SAN JUAN DE CHORRILLOS NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"dolor de cabeza, visión borrosa, mareos",Hipertensión,Santa Cruz
15677231,Carlos Pablo López Martínez,2018-01-28,M,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"mareos, dolor de cabeza",Asma,Santa Cruz
76181244,Ana Claudia Martínez Ramírez,1996-03-15,F,05SAN ISIDRO,"micción frecuente, cansancio, sed excesiva",Diabetes,Santa Cruz
91973417,Jesús Carolina Rojas Rodríguez,1997-07-12,M,C.P.EL CUMBE,"dolor abdominal, náuseas",Gastritis,Santa Cruz
39178638,Sandra Gloria González Paredes,1968-05-09,F,EL CUMBE,"dificultad para respirar, sibilancias",Asma,Santa Cruz
59947907,Carlos Diego Cruz Rodríguez,1974-04-29,M,LA CHAMANA,"acidez estomacal, náuseas",Gastritis,Santa Cruz
39153107,Yolanda Mónica González Sánchez,2020-09-02,F,,"tos, congestión nasal",Gripe,Santa Cruz
52690846,Rosa Carolina Vargas Cruz,2015-06-01,M,CHURAZ,"tos seca, pérdida de olfato",COVID-19,Santa Cruz
22281531,Rosa Gloria Rodríguez González,1979-10-18,M,CASERIO CHONTAS,"dolor de cabeza, mareos, visión borrosa",Hipertensión,Santa Cruz
49709275,Pedro David Herrera Pérez,1979-07-06,M,CASERIO CHURAZ,"micción frecuente, cansancio",Diabetes,Santa Cruz
34380317,Patricia Pablo Gutiérrez Vargas,1986-09-02,F,CALLAYUC,"picazón, ojos llorosos",Alergia,Santa Cruz
23865227,Pedro Luisa Castillo Sánchez,2007-12-21,F,,"estornudos, ojos llorosos, picazón",Alergia,Santa Cruz
47996074,José Carolina Sánchez Rojas,1925-03-05,F,SAN JUAN BAUTISTA,"náuseas, dolor de cabeza",Migraña,Santa Cruz
31794053,Pedro Mónica Martínez Delgado,2001-01-01,M,SAN ANTONIO DE VILUCO,pérdida de olfato,Gripe,Santa Cruz
83991173,Luis Pablo Rodríguez González,1991-01-06,F,CASERIO CUCHEA,"sibilancias, dificultad para respirar",Asma,Santa Cruz
27370665,Sandra Raúl García Herrera,2013-01-03,F,LA UNION,,Alergia,Santa Cruz
52116021,Ana Pablo Vargas Delgado,1989-04-19,F,AV COMERCIO SN,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santa Cruz
44157484,Ana Laura Pérez Castillo,1994-06-25,F,CHONTAS,"cansancio, sed excesiva",Diabetes,Santa Cruz
82432838,Jorge López Torres,2009-09-09,M,CASERIO EL PORVENIR,"ojos llorosos, picazón",Alergia,Santa Cruz
72368255,Yolanda Mónica Torres Cruz,1941-01-17,M,CASERIO MERENDANA,"sensibilidad a la luz, náuseas",Migraña,Santa Cruz
69403686,Yolanda Sara Ramírez López,1988-02-15,M,,"picazón, estornudos",Diabetes,Santa Cruz
66796903,Verónica Natalia Rodríguez Vargas,1990-08-28,M,EL CUMBE,"dificultad para respirar, opresión en el pecho",Alergia,Santa Cruz
82281400,Jesús Claudia Rodríguez Pérez,1989-08-30,F,CHONTAS BAJAS,"sed excesiva, cansancio",Diabetes,Santa Cruz
68669651,Luis Luisa González Pérez,1992-10-01,F,LA LLANGUA,"picazón, estornudos",Alergia,Santa Cruz
33296993,Juan Marco Rojas Delgado,2017-04-25,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.01,,,Santa Cruz
30233474,Ángel Héctor Gutiérrez Sánchez,2018-02-03,F,OTRO. LA UNION NRO. PUERTA SN PISO.01,,,Santa Cruz
26287733,Carmen Raúl Rojas González,1984-06-18,M,OTRO. UNION SAN JOSE NRO. PUERTA SN PISO.01,,,Santa Cruz
77414194,Sandra Carolina Vargas Martínez,1994-11-21,F,OTRO. CUCHEA NRO. PUERTA SN PISO.01,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
16174915,Carlos Raúl Castillo Mendoza,1985-11-01,M,PINDOC,"tos, fiebre, congestión nasal",Gripe,Santa Cruz
94986179,Lucía Andrés Pérez Herrera,1982-10-02,F,VISTA ALEGRE,"náuseas, acidez estomacal, dolor abdominal",Gastritis,Santa Cruz
94905238,Patricia David López Gutiérrez,1965-06-21,F,,"fiebre, dolor de garganta, congestión nasal",Gripe,Santa Cruz
15455569,Pedro Rojas Paredes,1966-07-02,F,OTRO CAMINO A VILUCO SN   PISO 01,"sibilancias, dificultad para respirar, opresión en el pecho",Asma,Santa Cruz
28715301,Yolanda David Herrera Delgado,2021-10-09,M,CAS. FILADELFIA,"visión borrosa, mareos",Hipertensión,Santa Cruz
60981188,Fernando Olga Rodríguez Paredes,1945-10-10,F,CHONTAS BAJAS,"mareos, visión borrosa",Hipertensión,Santa Cruz
75856125,Patricia Roberto López Gutiérrez,2009-03-19,M,SAN ISIDRO,"dolor de garganta, fiebre",Gripe,Santa Cruz
30079425,José Sara Vargas Rodríguez,2008-10-24,M,la merendana,visión borrosa,Hipertensión,Santa Cruz
33026153,Pedro Pablo Mendoza Gutiérrez,1973-09-02,M,CASERIO MERENDANA S/N,"tos, congestión nasal, dolor de garganta",Gripe,Santa Cruz
83365471,Juan Claudia Silva Paredes,2008-06-18,F,SAN ISIDRO,"dolor de cabeza, mareos",Hipertensión,Santa Cruz
16605815,Miguel Carolina Ramírez Vargas,1982-09-08,M,CASERIO SAN ISIDRO,,,Santa Cruz
91494497,Carmen Roberto Ramírez Flores,2013-12-23,F,CASERIO YANGUA,dolor de cabeza,,Santa Cruz
69247047,José Eduardo López Castillo,2009-09-30,F,CASERIO PUQUIO,,Hipertensión,Santa Cruz
15309785,Lucía David Vargas Mendoza,2012-05-17,M,JIRON SANCHEZ CERRO S/N,fiebre,Asma,Santa Cruz
88763767,Sandra Marco Castillo Mendoza,2000-01-13,F,CP EL CUMBE,"sensibilidad a la luz, dolor de cabeza, náuseas",Migraña,Santa Cruz
79684558,Yolanda Eduardo Cruz Delgado,2008-05-15,M,CHURAZ,dolor abdominal,Gripe,Santa Cruz
14293383,Patricia Héctor González Martínez,1978-10-28,M,OTRO. GRAMALOTILLO NRO. PUERTA SN PISO.01,,,Santa Cruz
61435484,Ángel Laura Rodríguez García,1958-02-15,F,SAN JOSE,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
99703568,Ángel Gloria Pérez Torres,2010-08-04,F,batancillo,acidez estomacal,Migraña,Santa Cruz
42262221,María Alberto Rojas Rodríguez,1970-01-11,M,CUCHEA,"pérdida de olfato, dificultad para respirar",COVID-19,Santa Cruz
91475396,Sandra Luisa Torres Cruz,1970-06-27,M,CHURAZ,"náuseas, dolor abdominal",Gastritis,Santa Cruz
48109056,Luis Raúl Martínez González,2014-04-11,M,CASERIO SAN ISIDRO,"opresión en el pecho, sibilancias",Asma,Santa Cruz
71451216,Ana Alberto Herrera García,2004-05-23,M,SAN ISIDRO,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santa Cruz
31229600,Jesús Laura Martínez Rodríguez,2018-02-18,F,OTRO CUMBE NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"sed excesiva, cansancio, micción frecuente",Diabetes,Santa Cruz
20724660,Lucía David Silva Vargas,1982-02-11,M,VISTA ALEGRE,,,Santa Cruz
10850198,Yolanda Andrés Paredes Pérez,2018-01-01,M,CARR. SAN FRANCISCO NRO. PUERTA SN PISO.01,"cansancio, micción frecuente",Diabetes,Santa Cruz
51335559,Jorge Mónica López Delgado,1972-06-20,M,C.P.EL CUMBE,"náuseas, dolor de cabeza, sensibilidad a la luz",Migraña,Santa Cruz
95120004,Jesús Eduardo Rodríguez Castillo,1973-09-02,M,CASERIO MERENDANA S/N,"tos, congestión nasal, dolor de garganta",Gripe,Santa Cruz
13343164,Carlos Paredes Vargas,2018-07-21,F,OTRO. CHORRILLOS NRO. PUERTA SN PISO.02,"congestión nasal, tos",Migraña,Santa Cruz
62585259,José Marco Pérez González,1994-08-09,F,CASERIO SANTA RITA,"fiebre, pérdida de olfato",COVID-19,Santa Cruz
26606432,Juan Marco López Flores,2009-02-09,F,GRAMALOTILLO,"dolor abdominal, acidez estomacal",Gastritis,Santa Cruz
43469689,Patricia Marco Herrera Delgado,1982-03-11,F,CP.EL CUMBE,"visión borrosa, dolor de cabeza",Diabetes,Santa Cruz
11806331,Ángel Gloria Mendoza Sánchez,1994-03-12,F,CARR. A SAN JOSE DE LIRIO NRO. PUERTA SN PISO.01,"mareos, visión borrosa, dolor de cabeza",Hipertensión,Santa Cruz
74995988,Carmen Isabel López Rojas,1998-10-30,F,CASERIO YAPANA,"sed excesiva, micción frecuente, cansancio",Diabetes,Santa Cruz
69614775,Juan Héctor Gutiérrez Castillo,1999-12-10,F,OTRO. OTRO NRO. PUERTA SN PISO.01,"sed excesiva, micción frecuente, cansancio",Diabetes,Santa Cruz
11348979,Ana Claudia Pérez Herrera,2009-09-09,M,CASERIO EL PORVENIR,"ojos llorosos, picazón",Alergia,Santa Cruz
76635071,José Pablo Delgado García,2023-09-06,M,YAPANA,"dificultad para respirar, opresión en el pecho",COVID-19,Santa Cruz
94298512,Fernando Claudia López Pérez,1988-06-12,F,OTRO. EL PINDOC NRO. PUERTA SN PISO.01,"cansancio, micción frecuente",Diabetes,Santa Cruz
64587160,Verónica Luisa Silva Martínez,1970-06-06,M,OTRO. CHONTAS BAJAS NRO. PUERTA SN PISO.01,"acidez estomacal, dolor abdominal",Gastritis,Santa Cruz
17040230,Marta Gloria Castillo Torres,1950-04-22,F,EL CUMBE,"dificultad para respirar, opresión en el pecho, sibilancias",Asma,Santa Cruz
91331525,Pedro Luisa Paredes González,1997-09-03,M,,"fiebre, pérdida de olfato, tos seca",COVID-19,Santa Cruz
14218785,Fernando Olga López Paredes,2011-03-29,F,CASERIO CHORRILLOS,"sed excesiva, cansancio, micción frecuente",Diabetes,Santa Cruz
19974087,María Luisa Martínez Mendoza,1979-04-13,M,CASERIO SAN JOSE,"sed excesiva, micción frecuente, cansancio",Diabetes,Santa Cruz
42333809,María Carolina Paredes Vargas,2020-06-18,M,OTRO. CALLAYUC NRO. PUERTA SN PISO.01,"náuseas, acidez estomacal",Gastritis,Santa Cruz
85018481,Miguel Gloria Castillo Torres,1966-02-10,M,PERLAMAYO,"fiebre, dificultad para respirar",COVID-19,Santa Cruz
17023435,Fernando Mónica Paredes Rojas,2005-04-19,M,CASERIO SAN JOSE,,,Santa Cruz
85062272,Ana Sara Rodríguez Torres,1993-08-03,F,SAN JUAN DE CHORRILLOS,"ojos llorosos, estornudos, picazón",Alergia,Santa Cruz
99246166,Jesús Luisa Martínez Rojas,2022-05-10,F,CUMBE,"congestión nasal, tos, dolor de garganta",Gripe,Santa Cruz
52715715,Jesús Sara Pérez Mendoza,1974-07-02,M,OTRO. SECTOR EL CAMPO NRO. PUERTA SN PISO.01,"tos seca, dificultad para respirar, pérdida de olfato",COVID-19,Santa Cruz
19833074,Carlos Pablo Flores Pérez,1958-08-22,F,C.P.EL CUMBE,dolor de cabeza,,Santa Cruz
82642162,María David López Martínez,2008-08-22,F,CASERIO EL PORVENIR,,,Santa Cruz
19088471,María Diego Sánchez Delgado,1981-01-02,M,UNION DE SAN JOSE,"dolor de garganta, congestión nasal",Gripe,Santa Cruz
23707564,Miguel Luisa Martínez Rojas,2013-01-24,M,AV COMERCIO SN,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santa Cruz
93301842,José Héctor García Torres,1953-06-29,F,VISTA ALEGRE,,,Santa Cruz
80759491,José Eduardo Rojas Cruz,1948-02-08,M,CASERIO CHURAZ,"dolor de cabeza, sensibilidad a la luz",Migraña,Santa Cruz
11675591,Juan Luisa Mendoza Pérez,1943-06-22,F,OTRO QUEROMARCA NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"opresión en el pecho, sibilancias",Asma,Santa Cruz
76340070,Marta Marco Mendoza López,2020-11-18,M,CASERIO CHONTAS,visión borrosa,Hipertensión,Santa Cruz
82085017,Verónica Andrés Paredes Rojas,2024-08-11,M,SECTOR EL CHINE,"tos, dolor de garganta",Gripe,Santa Cruz
48655394,Ángel Alberto Pérez Rodríguez,1987-07-22,F,CHORRILLOS,"mareos, dolor de cabeza, visión borrosa",Hipertensión,Santa Cruz
31262524,Sandra Carolina López Gutiérrez,1936-08-02,M,,,Gripe,Santa Cruz
74539320,Marta Sara Rodríguez López,2004-07-01,M,.EL CUMBE,"náuseas, sensibilidad a la luz, dolor de cabeza",Migraña,Santa Cruz
55312614,Lucía Diego Cruz Torres,2013-10-19,F,OTRO. CAMINO A SANTA ROSA NRO. PUERTA SN PISO.01,"estornudos, picazón",Asma,Santa Cruz
93533722,Marta Raúl Paredes Herrera,2010-05-21,F,OTRO. VISTA ALEGRE NRO. PUERTA SN PISO.01,,,Santa Cruz
66782996,Sandra Vargas García,1991-05-17,F,OTRO SAN FRANCISCO NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE. KM.,"opresión en el pecho, dificultad para respirar",Gastritis,Santa Cruz
40367555,José Alberto Torres Castillo,2017-05-29,F,,"micción frecuente, sed excesiva",Diabetes,Santa Cruz
89975400,Ángel Olga García Rodríguez,2010-12-16,F,CHURAZ,,Gastritis,Santa Cruz
83502612,Sandra Olga Rojas Rodríguez,2023-12-05,F,CASERIO CUCHEA,dificultad para respirar,COVID-19,Santa Cruz
56403420,Ana Andrés Vargas Flores,2017-04-28,M,,"dificultad para respirar, pérdida de olfato",COVID-19,Santa Cruz
75903517,José Héctor Ramírez Cruz,2019-12-16,M,CASERIO SAN ISIDRO,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santa Cruz
14401467,Ana Isabel Mendoza Paredes,2003-06-18,M,CASERIO BATANCILLOS,"dificultad para respirar, sibilancias",Alergia,Santa Cruz
74349619,Jorge Mendoza Silva,2021-12-01,F,VISTA ALEGRE,"cansancio, sed excesiva",Diabetes,Santa Cruz
67982617,Sandra Marco Paredes García,2016-09-10,M,OTRO. YUBE NRO. PUERTA SN BLOQUE.000 PISO.01,,,Santa Cruz
25436730,Juan Alberto Herrera Martínez,1957-06-18,M,JR. ALFONSO UGARTE NRO. PUERTA 0107 PISO.01,"pérdida de olfato, tos seca",Hipertensión,Santa Cruz
82544465,María Andrés Martínez Paredes,1988-03-18,M,OTRO. SECTOR GRANADILLO NRO. PUERTA SN PISO.01,"estornudos, picazón",Gripe,Santa Cruz
26329932,Luis Marco González Sánchez,1998-01-08,F,CENTRO POBLADO SANTA CLARA,"fiebre, pérdida de olfato",COVID-19,Santa Cruz
68557653,Carlos Marco Martínez Gutiérrez,2015-03-12,M,OTRO. CALLE  COMERCIO NRO. PUERTA SN PISO.01,"sensibilidad a la luz, náuseas, dolor de cabeza",Migraña,Santa Cruz
48744108,Ángel Pablo Flores Mendoza,1998-06-18,M,OTRO. SECTOR PALURAN NRO. PUERTA SN PISO.01,"dificultad para respirar, tos seca, fiebre",COVID-19,Santa Cruz
23075096,Patricia Mónica Delgado Martínez,2020-03-05,F,CHURAZ,,,Santa Cruz
49653722,Ana Pablo Cruz Delgado,1993-09-12,M,OTRO CAMINO SAN JUAN CHORRILLO SN   PISO 01,"dolor de garganta, tos, fiebre",Gripe,Santa Cruz
34520848,María Marco Rodríguez Castillo,2005-12-23,M,CASERIO BATANCILLO,"náuseas, dolor abdominal, acidez estomacal",Gastritis,Santa Cruz
44140171,Fernando Roberto Rodríguez Rojas,2016-12-06,M,OTRO CALLAYUC NRO.SN BLOQUE. PISO.01 INTERIOR.  MZA.  LOTE.,"picazón, ojos llorosos",Alergia,Santa Cruz
89569127,Patricia Sara Mendoza Vargas,2015-07-29,F,CALLAYUC,"visión borrosa, mareos",Hipertensión,Santa Cruz
50905565,Yolanda Olga Cruz Delgado,1958-02-15,F,SAN JOSE,"sibilancias, opresión en el pecho, dificultad para respirar",Asma,Santa Cruz
19359951,Juan David Mendoza Rodríguez,1973-06-28,F,VILUCO,"tos seca, fiebre, pérdida de olfato",COVID-19,Santa Cruz
35830811,Patricia Isabel Gutiérrez Torres,2006-03-21,M,CASERIO LA PACCHA MIRAFLORES,"picazón, ojos llorosos, estornudos",Alergia,Santa Cruz
77233130,Carmen Olga Ramírez Herrera,2022-03-09,M,CALLAYUC,"dolor abdominal, náuseas, acidez estomacal",Gastritis,Santa Cruz
42855346,María Claudia Flores Sánchez,2003-10-22,M,CALLAYUC,"acidez estomacal, dolor abdominal",Gastritis,Santa Cruz
86493908,Rosa Luisa Rodríguez Cruz,2014-12-26,M,CALLAYUC,"sed excesiva, micción frecuente",Diabetes,Santa Cruz
